legacy_id,name,lat,lng,state_code,state_name,layer_code,subtype_code,site_form_code,verification_status,confidence,review_notes,description,primary_url,raw_category,category_label,source_folder,owner_name,layer_label,cost,showers,is_active
s612,Mio Pond State Forest Campground,44.6649553,-84.1467471,MI,Michigan,state,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s613,Misery Bay Boat Launch,46.9984775,-88.9794594,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,There's a few spots here the MI DNR lets you camp at.  They don't encourage it but don't stop you.,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s621,Mouth of the Huron,46.9116451,-88.0441042,MI,Michigan,boondocking,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,"Can be crowded, but it's beautiful",,boondocking,Boondocking,Boondocking places I've been,,Boondocking / dispersed,,,True
s622,Mouth of Two Hearted River State Forest Campground,46.69792807,-85.42224986,MI,Michigan,state,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,Official Michigan state forest campground page added. Rustic campground at the mouth of the Two Hearted River on Lake Superior.,https://www.michigan.gov/recsearch/sfcampgroundsa-m/mouthoftwoheartedriver,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s1083,Mowe Lake Campsites,46.144676,-86.577019,MI,Michigan,federal,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,Official Hiawatha National Forest primitive campsites page added. Two primitive sites on Mowe Lake with no potable water.,https://www.fs.usda.gov/r09/hiawatha/recreation/mowe-lake-campsites,public,Federal Campgrounds,Federal Campgrounds,US Forest Service,Federal campground,,,True
s623,Mud Lake State Forest Campground,43.9074579,-85.077718,MI,Michigan,state,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s624,Munising Tourist Park Campground,46.4409695,-86.6773787,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s625,Munuscong State Forest Campgrounds,46.211685,-84.2769771,MI,Michigan,state,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s626,Murray Bay Group Campsite on Grand Island,46.4719444,-86.6547222,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s627,Murray Lake Rustic Campground,42.509111,-83.812415,MI,Michigan,state,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s628,Muskallonge Lake State Park,46.6766473,-85.6280737,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s629,Muskallonge Lake State Park Campground,46.641,-85.428,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,Starter addition in v18.5. State campground pin to verify against your master data.,https://www.michigan.gov/recsearch/parks/muskallonge,state modern,,,Michigan DNR,State campgrounds,Varies,Yes,True
s630,Muskegon State Park Beach Campground,43.2618471,-86.356554,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s631,Muskegon State Park Campground,43.252,-86.275,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,Starter addition in v18.5. State campground pin to verify against your master data.,https://www.michigan.gov/recsearch/parks/muskegon,state modern,,,Michigan DNR,State campgrounds,Varies,Yes,True
s632,Muskegon State Park Channel Campground,43.2336583,-86.3302071,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s633,Muskrat Lake State Forest Campground,44.7517157,-84.2408104,MI,Michigan,state,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s635,Natalie State Forest Campground,46.350745,-85.5791425,MI,Michigan,state,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s637,Neebish Island Resort,46.267448,-84.1253436,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s640,Nichols Lake South Campground,43.72305556,-85.90361111,MI,Michigan,federal,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,Federal campground by Nichols Lake with NCT access nearby.,https://www.fs.usda.gov/r09/huron-manistee/recreation/nichols-lake-south-campground,federal rustic,,,US Forest Service,Federal campgrounds,Varies,No,True
s643,North Gemini Lake State Forest Campground,46.4903366,-86.3060827,MI,Michigan,state,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s644,North Higgins Lake State Park,44.5134426,-84.7537537,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s1047,Norway Lake Campground,46.41583408,-88.68205671,MI,Michigan,federal,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,"Ottawa NF campground near Sidnaw with 27 drive-in sites, vault toilets, hand pumps, picnic shelter, and boat landing.",https://www.fs.usda.gov/r09/ottawa/recreation/norway-lake-campground,federal,Federal Campgrounds,Federal Campgrounds,,Federal campgrounds,,,True
s650,O B Fuller County Park,45.5734971,-87.2452188,MI,Michigan,local,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,Local campgrounds,,,True
s653,Oak CampGround,43.502883,-85.584532,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s657,Ocqueoc Falls Campground,45.3942333,-84.0559219,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s658,Ojibwa Campground,46.7891667,-88.4711111,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s1062,Ojibwa RV Park,46.77930838,-88.49834628,MI,Michigan,local,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,Campground / RV park in Baraga near M-38 and US-41.,,local,Local Campgrounds,Local Campgrounds,,Local campgrounds,,,True
s659,Old Orchard Park,44.4458746,-83.48166,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s661,Old US 131 State Forest Campground,44.4920399,-85.4168637,MI,Michigan,state,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s663,Onaway State Park,45.4327038,-84.2283046,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s666,Ontonagon Township Park and Campground,46.881934,-89.3038498,MI,Michigan,local,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,Local campgrounds,,,True
s667,Orchard Beach State Park,44.2817026,-86.3152884,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s668,Ossineke State Forest Campground,44.9221652,-83.41617,MI,Michigan,state,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s669,Otsego Lake County Park,44.9657066,-84.7019982,MI,Michigan,local,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,Local campgrounds,,,True
s670,Otsego Lake State Park,44.9284768,-84.6894768,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s671,Otter Lake Campground,46.3104209,-86.7218557,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s672,Oxbow Park,43.504153,-85.608951,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s673,P. J. Hoffmaster Campground,43.1371892,-86.2729923,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s679,Paris Park,43.7873972,-85.501934,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s680,Parmalee Bridge State Forest Campground,44.6767319,-84.2929771,MI,Michigan,state,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s681,Peninsula Point Lighthouse Access Road Dispersed,45.68067414,-86.96643218,MI,Michigan,boondocking,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,Two dispersed lakeshore sites are reported along the Peninsula Point Lighthouse access road near the tip of the Stonington Peninsula.,https://thedyrt.com/camping/michigan/peninsula-point-lighthouse-access-road-hiawatha-forest,boondocking,,,Hiawatha National Forest / user-reported location,Boondocking / dispersed,Free,No,True
s682,Pentoga Park,46.0400757,-88.510487,MI,Michigan,local,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,https://ironmi.com/county-departments-directory,public,State / County / Town,"State, county, and town Campgrounds",Iron County,Local campgrounds,,,True
s684,Perch Lake State Forest Campgound,46.6293444,-85.6026082,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s685,Pere Marquette State Forest dispersed area - Muncie Lakes unit,44.65728,-85.44774,MI,Michigan,boondocking,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,Provisional dispersed/public-land camping pin in the Muncie Lakes area. DNR allows backpacking or car camping on state forest land when the site is more than 1 mile from a state forest campground and otherwise follows posted rules.,https://www.michigan.gov/dnr/things-to-do/camping-and-lodging/backpack,boondocking dispersed,,,Michigan DNR,Boondocking / dispersed,Free,No,True
s687,Perkins Park,46.8131144,-87.7263906,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s688,Perrault Lake Campground,47.0296262,-88.7310288,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s690,Pete's Lake Campground,46.2293431,-86.6016145,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s692,Petoskey State Park Campground,45.3942711,-84.9119672,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s693,Petoskey State Park Tannery Creek Campground,45.389,-84.974,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,Starter addition in v18.5. State campground pin to verify against your master data.,https://www.michigan.gov/recsearch/parks/petoskey,state modern,,,Michigan DNR,State campgrounds,Varies,Yes,True
s694,Pickerel Lake State Forest Campground,45.1773807,-84.5184445,MI,Michigan,state,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s695,Pigeon Bridge State Forest Campground,45.1567468,-84.4648897,MI,Michigan,state,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s697,Pike Lake State Forest Campground,46.6439382,-85.4164707,MI,Michigan,state,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s702,Pine Grove State Forest Campground,45.2443677,-84.4464315,MI,Michigan,state,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s706,Pines Campground,44.0361158,-86.5064831,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s713,Pinnacle Falls lot,46.7111579,-87.8065897,MI,Michigan,boondocking,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,There's a short side road from the parking area for the trail to Pinnacle Falls.,,boondocking,Boondocking,Boondocking places I've been,,Boondocking / dispersed,,,True
s714,Pinney Bridge State Forest Campground,45.0167544,-85.0284826,MI,Michigan,state,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s715,Pioneer Park Campground,43.2822376,-86.365353,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s716,Pioneer Trail Park,45.7947063,-87.0716603,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s718,Platte River Campground,44.7156217,-86.1160284,MI,Michigan,federal,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,"Sleeping Bear Dunes campground with electric hook-ups, hot showers, and modern restrooms.",https://www.nps.gov/slbe/planyourvisit/platterivercamp.htm,federal modern,State / County / Town,"State, county, and town Campgrounds",National Park Service,Federal campgrounds,$22-$50/night,Yes,True
s719,Platte River State Forest Campground,44.6460514,-85.9783882,MI,Michigan,state,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,Rustic state forest campground on the Platte River near Honor with paddling and fishing access.,https://www.michigan.gov/recsearch/sfcampgroundsn-z/platteriver,state rustic,State / County / Town,"State, county, and town Campgrounds",Michigan DNR,State campgrounds,Varies,No,True
s727,Point Abbeye,46.9639027,-88.1396852,MI,Michigan,boondocking,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,There's a few places along the road you can turn off on and set up a tent,,boondocking,Boondocking,Boondocking places I've been,,Boondocking / dispersed,,,True
s728,Point Au Gres Park & Campground,43.9931607,-83.6803885,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s730,Point Detour boondocking,45.601745537461625,-86.6147502928866,MI,Michigan,boondocking,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,User-provided boondocking site at Point Detour. No amenities.,,boondocking,Boondocking,User-provided boondocking places,,Boondocking / dispersed,,,True
s735,Pontiac Lake State Recreation Area Campground,42.6859718,-83.4725745,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s737,Poplar Campground,43.504505,-85.590069,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s738,Porcupine Mountains Union Bay Campground,46.764,-89.742,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,Starter addition in v18.5. State campground pin to verify against your master data.,https://www.michigan.gov/recsearch/parks/porkies,state modern,,,Michigan DNR,State campgrounds,Varies,Yes,True
s739,Port Crescent State Park Campsite,44.0075254,-83.0524005,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s740,Portage Bay State Campground,45.726848612786206,-86.53527673314433,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,Official Michigan state forest campground page added.,https://www.michigan.gov/recsearch/sfcampgroundsn-z/portagebay,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s741,Portage Lake Campground,42.3289483,-84.2366057,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s742,"Portage Lake Campground, Waterloo Recreation Area",42.3281153,-84.2416184,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s749,Presque Isle State Park Campground,45.329,-83.487,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,Starter addition in v18.5. State campground pin to verify against your master data.,https://www.michigan.gov/recsearch/parks/presqueisle,state modern,,,Michigan DNR,State campgrounds,Varies,Yes,True
s750,Pretty Lake State Forest Campground,46.6041665,-85.6579576,MI,Michigan,state,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s753,Proud Lake Rec Area - Modern Campground,42.5632851,-83.5277624,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s754,Proud Lake State Park - Organizational Campground,42.5740746,-83.5554242,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s758,Rainbow Bend State Forest Campground,44.6697377,-84.4177964,MI,Michigan,state,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s760,Rally Point Veterans Camp Ground,44.2781278,-86.1445169,MI,Michigan,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s763,Rapid River Trail Camp,44.7532936,-85.1942083,MI,Michigan,state,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s764,Readmond Township Park,45.5738171,-85.1181938,MI,Michigan,local,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,Local campgrounds,,,True
s766,Reed & Green Campground,46.6613987,-85.5229102,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s767,Reedsburg Dam State Forest Campground,44.359843,-84.856857,MI,Michigan,state,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s772,Rifle River Campground & Canoe Livery,44.0839372,-84.0398037,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s774,Rippling River Resort,46.5093663,-87.4146899,MI,Michigan,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s777,River Park Campground,44.720078,-84.6411613,MI,Michigan,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s1049,River Road RV Park & Campground,46.865565,-89.317878,MI,Michigan,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,"Private campground in Ontonagon with full-hookup pull-through RV sites, tent sites, showers, laundry, and Wi-Fi.",https://riverroadrvpark.net,private,Private Campgrounds,Private Campgrounds,,Private campgrounds,,,True
s780,Riverside Park,43.9437111,-86.278726,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s783,Road's End Campsite,46.494843,-86.6448526,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s785,Robert Doerr Park,44.7071265,-85.7398218,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s786,Roberts Landing Campground,45.7226452,-84.6081804,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s791,Ross Lake State Campground,46.4847965,-86.2663087,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s792,Round Lake State Forest Campground,45.1365893,-84.4534063,MI,Michigan,state,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s794,Rustic Peshekee Cabin - Van Riper State Park,46.5293304,-88.0017851,MI,Michigan,state,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s804,Sand Lake Campground,42.8078397,-83.6552554,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s808,Sanilac County Evergreen Park,43.5519025,-83.09552,MI,Michigan,local,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,Local campgrounds,,,True
s809,Sanilac County Forester Campground,43.5117073,-82.5742618,MI,Michigan,local,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,Local campgrounds,,,True
s810,Sanilac County Lexington Park,43.3154876,-82.5338526,MI,Michigan,local,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,Local campgrounds,,,True
s811,Sawdust Hole River Access Camping,44.26931244,-85.95168475,MI,Michigan,boondocking,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,Primitive riverside camping / access area on the Manistee National Recreation River corridor.,https://www.fs.usda.gov/r09/huron-manistee/recreation/sawdust-hole-river-access,boondocking,,,US Forest Service,Boondocking / dispersed,Varies,No,True
s812,Sawkaw Lake Dispersed Camping,43.76294101,-85.89773036,MI,Michigan,boondocking,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,Primitive dispersed camping area used as a Baldwin-area boondocking option.,https://thedyrt.com/camping/michigan/sawkaw-lake,boondocking,,,Public Land,Boondocking / dispersed,Free,No,True
s813,Sawmill Creek Boondock,46.129800551910414,-87.39783610286325,MI,Michigan,boondocking,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,User-provided boondocking site. No amenities.,,boondocking,Boondocking,User-provided boondocking places,,Boondocking / dispersed,,,True
s817,Scheck's Place State Forest Campground,44.6523552,-85.4555019,MI,Michigan,state,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,Rustic state forest campground on the Boardman River and Shore-to-Shore Trail corridor east of Traverse City.,https://www.michigan.gov/recsearch/sfcampgroundsn-z/schecksplace,state rustic,State / County / Town,"State, county, and town Campgrounds",Michigan DNR,State campgrounds,Varies,No,True
s818,Schecks Place Trail Camp,44.654486,-85.45025,MI,Michigan,state,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,Large group/equestrian trail camp on the Boardman River and Shore-to-Shore Trail.,https://www.michigan.gov/recsearch/sfcampgroundsn-z/schecksplacetrail,state rustic,,,Michigan DNR,State campgrounds,Varies,No,True
s820,School Section Lake Veteran's Park,43.597875,-85.265172,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s821,Schoolcraft Township Park,47.1797402,-88.2413117,MI,Michigan,local,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,Local campgrounds,,,True
s1067,Schoolcraft Township Rustic Campground,47.17331606576379,-88.24208889396004,MI,Michigan,local,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,Township rustic campground on S Big Traverse Road with a handful of shoreline campsites on Big Traverse Bay.,https://www.visitkeweenaw.com/listing/schoolcraft-township-rustic-campground/389/,local rustic,Local Campgrounds,Local Campgrounds,,Local campgrounds,,,True
