id,state,name,countyRegion,leadType,likelyLayer,status,priority,sourceType,coordinateConfidence,blocker,nextAction,relatedActiveOrPendingRecord,lastCheckedVersion,notes
ia-lead-big-sioux-recreation-area-campgrounds-coordinate-rescue,IA,Big Sioux Recreation Area / Meadowlark + other campgrounds,Sioux / Hawarden,coordinate_rescue,Modern Campgrounds,`official_county_campground_coordinate_rescue`,High,Official county reservation / MyCountyParks,Address/facility page; no lat/lng extracted.,Could split Meadowlark if county map has separate point.,Extract MyCountyParks/Sioux County map coordinates.,,v23.1.63,"Big Sioux has 35 camping sites in two campground areas, water/electric service, some sewer, modern restrooms; Meadowlark adds 19 sites, mostly full hookups, modern restroom/shower, and dump station. ([My County Parks][3])"
ia-lead-oak-grove-big-sioux-turkey-ridge-deer-run-coordinate-rescue,IA,Oak Grove / Big Sioux Park — Turkey Ridge / Deer Run campgrounds,Sioux / Hawarden,coordinate_rescue,Needs Verification,`component_coordinate_rescue`,High,County / MyCountyParks lead,No safe coordinate recovered for Turkey Ridge / Deer Run components.,Do not merge blindly with Big Sioux Recreation Area until the component relationship is resolved.,Add durable coordinate/component lead.,,v23.1.64,The Oak Grove / Big Sioux source path surfaced but the facility page was not extractable here; available Sioux County source also references Oak Grove Park separately from Big Sioux. ([Sioux County Parks][2])
ia-lead-lake-of-three-fires-state-park-campgrounds-coordinate-rescue,IA,Lake of Three Fires State Park Campgrounds,Taylor,coordinate_rescue,Modern/Rustic/Horse split likely,coordinate_rescue,High,Iowa DNR / ReserveAmerica,DNR listing gives official address and reservation; exact campground component coordinate not recovered.,Southern edge included by assignment.,Extract campground and equestrian component coordinates.,,v23.1.63,https://www.iowadnr.gov/places-go/state-parks/all-parks/lake-three-fires-state-park
ia-lead-lake-of-three-fires-equestrian-component,IA,Lake of Three Fires State Park equestrian / primitive component,Taylor / Bedford,coordinate_rescue,Rustic / Primitive,official_component_split_coordinate_rescue,High,Iowa DNR official page + campground/reservation map needed,Component proof/source path identified; exact separate coordinate not extracted,Do not collapse into modern main campground if component is separate,Extract component coordinate and layer,,v23.1.64,https://www.iowadnr.gov/places-go/state-parks/all-parks/lake-three-fires-state-park
ia-lead-green-valley-state-park-campground-coordinate-rescue,IA,Green Valley State Park Campground,Union,coordinate_rescue,Modern Campgrounds likely,coordinate_rescue,High,Iowa DNR / ReserveAmerica,DNR listing and alert prove active state park; exact campground coordinate not recovered.,Southern Iowa obvious miss.,Extract campground loop coordinate.,,v23.1.63,https://www.iowadnr.gov/places-go/state-parks/all-parks/green-valley-state-park
ia-lead-lacey-keosauqua-state-park-campground-coordinate-rescue,IA,Lacey-Keosauqua State Park Campground,Van Buren,coordinate_rescue,Modern Campgrounds likely,coordinate_rescue,High,Iowa DNR / ReserveAmerica,DNR page/park listing proves state park and reservation source; exact campground coordinate not recovered.,Do not use lake/park centroid.,Extract DNR campground map or ReserveAmerica coordinate.,,v23.1.63,https://www.iowadnr.gov/places-go/state-parks/all-parks/lacey-keosauqua-state-park
ia-lead-shimek-state-forest-camping-components,IA,Shimek State Forest Camping / Equestrian Components,Van Buren / Lee,coordinate_rescue,Rustic / Primitive,coordinate_rescue / component_split,High,Iowa DNR / ReserveAmerica,DNR all-parks listing and alerts prove state forest/recreation source; exact campground/unit components not recovered.,State forest should not be one fake centroid.,Extract DNR forest campground map and split units.,,v23.1.63,https://www.iowadnr.gov/places-go/state-parks/all-parks/shimek-state-forest
ia-lead-lake-darling-state-park-campground-coordinate-rescue,IA,Lake Darling State Park Campground,Washington,coordinate_rescue,Modern Campgrounds,coordinate_rescue,High,Iowa DNR / ReserveAmerica,DNR page proves campground and address but I did not recover a safe campground-loop coordinate from accessible tools.,Strong official campground proof; coordinate not safely rescued in this run.,Extract DNR campground map / ReserveAmerica map coordinate and promote.,,v23.1.63,https://www.iowadnr.gov/places-go/state-parks/all-parks/lake-darling-state-park
ia-lead-brushy-creek-equestrian-non-equestrian-component-split,IA,Brushy Creek SRA north/south equestrian and non-equestrian campground component split,Webster,coordinate_rescue,Modern Campgrounds or Rustic / Primitive by component,component_split_coordinate_rescue,High,Iowa DNR official page + reservation/campground map needed,"Parent active row exists, but separate component coordinates not extracted",Split only if exact component coordinates are defensible; otherwise current parent row is acceptable,Extract component coordinates; add split rows if useful,,v23.1.64,Existing DNR page: https://www.iowadnr.gov/places-go/state-parks/all-parks/brushy-creek-state-recreation-area
ia-lead-pulpit-rock-campground-decorah,IA,Pulpit Rock Campground,Winneshiek / Decorah,coordinate_rescue,Modern Campgrounds,coordinate_rescue,High,City/operator,Official city/operator campground source needed; obvious city campground.,Obvious miss in NE Iowa town corridor.,Extract city campground address/map coordinate.,,v23.1.63,https://www.decorahia.org/departments/parks-recreation/campground
ia-lead-little-sioux-park-campground-coordinate-rescue,IA,Little Sioux Park Campgrounds,Woodbury / Correctionville,coordinate_rescue,Modern Campgrounds,`official_map_georeference_needed`,High,Official county + official PDF map,"Official map has campground symbols/grid, but no lat/lng extracted.",Keep as lead until coordinate extracted.,Add lead.,,v23.1.64,"Woodbury/MyCountyParks lists Little Sioux Park office/address and camping fees; official map shows modern camping, restrooms, trailer dump, and campground context. ([My County Parks][13])"
ia-lead-bigelow-browns-lake-campground-coordinate-rescue,IA,Bigelow Park / Brown’s Lake Campground,Woodbury / Salix,coordinate_rescue,Modern Campgrounds,`official_map_coordinate_rescue`,High,Official county / PDF map,"Official map/address found, but campground coordinate not recovered.",Don’t use lake center.,Add lead.,,v23.1.64,"Bigelow Park is on Brown’s Lake and official sources provide address/map context; Dyrt review/source supports campground/shower context, but official campground point still needs extraction. ([woodburyparks.org][16])"
ia-lead-snyder-bend-park-campground-coordinate-rescue,IA,Snyder Bend Park Campground,Woodbury / Salix,coordinate_rescue,Modern Campgrounds,`official_county_campground_coordinate_rescue`,High,Official county / MyCountyParks,Official page only.,Good campground lead; exact point needed.,Extract county map/GIS coordinate.,,v23.1.63,"Snyder Bend has first-come campsites, non-electric and electric/water site fees, self-registration, and firewood. ([My County Parks][17])"
ia-lead-stone-state-park-campground-coordinate-rescue,IA,Stone State Park Campground,Woodbury / Sioux City,coordinate_rescue,Modern Campgrounds,`official_dnr_campground_coordinate_rescue`,High,Iowa DNR,DNR park map/campground map; no exact lat/lng extracted.,Split walk-to sites if exact points are recoverable.,Extract DNR campground map coordinate.,,v23.1.63,"DNR lists Stone amenities including modern restrooms, showers, electric/non-electric/tent-only/walk-to/youth group campsites; campground map shows electric and non-electric site layout. ([Department of Natural Resources][48])"
ia-lead-southwood-conservation-area-campground-coordinate-rescue,IA,Southwood Conservation Area Campground,Woodbury / Smithland,coordinate_rescue,Modern Campgrounds,`official_county_campground_coordinate_rescue`,High,Official county / MyCountyParks,Official address 3402 330th St; no lat/lng extracted.,Amenities/layer need full confirmation.,Extract county map/GIS coordinate and amenity details.,,v23.1.63,"Southwood campsites are first-come self-registration; pressurized water systems May 1–Oct. 31; address 3402 330th St, Smithland. ([My County Parks][16])"
ks-lead-atchison-county-lake-camping-proof-coordinate,KS,Atchison County Lake campground / camping claim,Atchison / near Horton,coordinate_rescue,Needs Verification,needs_verification_official_camping_proof_blocked,High,Worker return + official/operator source trail,NO HONEST COORDINATE FOUND,"Official county page confirms lake/address/contact and 2026 committee, but accessible official text did not confirm overnight camping or exact camping area; only one usable community overnight report found.","Check Atchison County Lake Committee updates, county rules/permit posts, official Facebook/rules posts, county park map, or direct county confirmation. Promote only if official overnight camping is confirmed or 3+ independent same-spot overnight reports exist with no contradiction.",,v23.1.79,Worker 3 kept Atchison County Lake as lead.
ks-lead-eldorado-bluestem-subloop-split,KS,"El Dorado Bluestem Point subloops — Bemis Creek, Big Pine, Sunflower Meadow, Quail Run, Fisherman’s Point, Goose Cove, Box Turtle Point, Satchel Creek Cove",Butler / El Dorado Reservoir,coordinate_rescue,Modern + Rustic / Primitive split pending,coordinate_rescue,High,Worker return + official/operator source trail,NO HONEST COORDINATE FOUND,"Bluestem aggregate marker is active, but individual subloop coordinates are blocked.",Use KDWP subarea pages and CampItKS reservation-map metadata; avoid facilities as proxy campsite pins.,,v23.1.78,Worker 1 recovered official Bluestem aggregate GPS and camping proof.
ks-lead-eldorado-walnut-river-component,KS,El Dorado State Park — Walnut River campground area/components,Butler / El Dorado Reservoir,coordinate_rescue,Modern + Rustic / Primitive split pending,coordinate_rescue,High,Worker return + official/operator source trail,NO HONEST COORDINATE FOUND,"Official park page proves camping at Walnut River, but area/component coordinate was not recovered.",Open KDWP area page if accessible; otherwise use CampItKS map/devtools or park office coordinate for Walnut River and Frontier long-term camping section.,,v23.1.78,Worker 1 kept Walnut River as a blocked component lead.
ks_usace_milford_school_creek_metadata_rescue,KS,"School Creek, Milford Lake",Clay / Milford Lake,coordinate_rescue,Rustic / Primitive,coordinate_rescue,High,,,Official gateway lists campground; exact facility coordinate blocked.,"Pull RIDB/API metadata, official map/GIS, or lake-office coordinate.",,v23.1.79,
ks_usace_milford_timber_creek_metadata_rescue,KS,"Timber Creek, Milford Lake",Clay / Milford Lake,coordinate_rescue,Rustic / Primitive,coordinate_rescue,High,,,Official gateway lists campground; exact facility coordinate blocked.,"Pull RIDB/API metadata, official map/GIS, or lake-office coordinate.",,v23.1.79,
ks-lead-winfield-city-lake-campground-zones,KS,Winfield City Lake designated camping zones,Cowley / Winfield City Lake,coordinate_rescue,Modern,coordinate_rescue,High,Worker return + official/operator source trail,NO HONEST COORDINATE FOUND,"Official city page gives City Lake GPS and camping proof, but GPS appears lake/park-level, not isolated campground-zone proof.","Download/inspect official aerial map and identify designated camping areas; use city GIS or permit/camping-zone map; do not use lake GPS, city office, entrance, ramp, or broad park point.",,v23.1.78,Worker 3 kept Winfield City Lake as lead.
ks-lead-crawford-state-park-components,KS,"Crawford State Park campground component split — Rocky Cove, Oak Point, Lonesome Point, Osage Bluff, Cherokee Landing, Lake View Group Use",Crawford,coordinate_rescue,Modern + Rustic / Primitive split pending,coordinate_rescue,High,Worker return + official/operator source trail,NO HONEST COORDINATE FOUND,"Official camping proof exists for multiple Crawford campgrounds/components, but exact component GPS was not recovered.","Use KDWP area pages, brochure PDF, park map, CampItKS metadata, or park office coordinate confirmation; do not use beach/day-use/address proxy.",,v23.1.78,Worker 1 returned Crawford as coordinate-rescue lead.
ks-lead-crawford-lake-view-group-use-area,KS,Crawford State Park — Lake View Group Use Area,Crawford / Crawford State Park,coordinate_rescue,Rustic / Primitive,coordinate_rescue,High,,,"Official Crawford main page proves Lake View Group Use has camping/reservable/electric, but individual area GPS page was not recovered.","Recover KDWP individual area page or CampItKS facility map metadata; if still blocked, contact Crawford park office/KDWP for group-use area coordinate.",,v23.1.79,
ks_usace_clinton_bloomington_west_metadata_rescue,KS,"Bloomington West, Clinton Lake",Douglas / Clinton Lake,coordinate_rescue,Modern,coordinate_rescue,High,,,Official campground/group proof exists; no facility-level coordinate recovered.,"Pull Recreation.gov/RIDB metadata, USACE NWK GIS/map, or lake-office coordinate.",,v23.1.79,
KS-USACE-CLINTON-BLOOMINGTON-WEST-GEOMETRY,KS,"Bloomington West, Clinton Lake",Douglas / Clinton Lake,blocked_geometry_extraction,Modern,coordinate_rescue,High,Official Recreation.gov / USACE,GEOMETRY BLOCKED / no import-safe coordinate recovered,Recreation.gov proves group campground and amenities; exact geometry blocked.,Extract Recreation.gov/RIDB facility coordinate or official Clinton Lake map/GIS.,,v23.1.82,
ks-usace-clinton-lake-campgrounds-coordinate-rescue,KS,"Clinton Lake USACE campgrounds — Bloomington East, Bloomington West, Rockhaven, Woodridge Park",Douglas / Clinton Lake,coordinate_rescue,Modern + Rustic / Primitive + Boat / Backpack components,coordinate_rescue,High,Worker return + official/operator source trail,NO HONEST COORDINATE FOUND,"Official campground components found, but no official component-safe coordinates recovered.","Use Recreation.gov metadata, USACE NWK GIS, or georeferenced Bloomington/Rockhaven/Woodridge maps. Woodridge may require area/rule wording if mapped.",,v23.1.78,Worker 2 preserved Clinton Lake federal campgrounds as coordinate-rescue lead.
KS-USACE-CLINTON-ROCKHAVEN-GEOMETRY,KS,Rockhaven Park Campground and Equestrian Area,Douglas / Clinton Lake,blocked_geometry_extraction,Modern,coordinate_rescue,High,Official Recreation.gov / USACE,GEOMETRY BLOCKED / no import-safe coordinate recovered,Recreation.gov proves equestrian/non-equestrian campground and amenities; trailhead/parking rejected as proxy.,Extract Recreation.gov/RIDB facility coordinate or official Clinton Lake map/GIS.,,v23.1.82,
ks_usace_clinton_rockhaven_metadata_rescue,KS,"Rockhaven Park, Clinton Lake",Douglas / Clinton Lake,coordinate_rescue,Rustic / Primitive,coordinate_rescue,High,,,Official equestrian overnight campground proof exists; no facility-level coordinate recovered.,Pull Recreation.gov/RIDB metadata or official Rockhaven campground/equestrian map.,,v23.1.79,
ks_usace_clinton_woodridge_area_metadata_rescue,KS,"Woodridge Park, Clinton Lake",Douglas / Clinton Lake,coordinate_rescue,Boat / Backpack,coordinate_rescue,High,,,"Official primitive walk-in camping proof exists, but no defensible area outline recovered.",Build official area/outline from USACE map/GIS or get lake-office geometry; do not use trailhead/parking lot.,,v23.1.79,
KS-USACE-CLINTON-WOODRIDGE-PARK-GEOMETRY,KS,"Woodridge Park, Clinton Lake",Douglas / Clinton Lake,blocked_geometry_extraction,Boat / Backpack,area_outline_rescue,High,Official Recreation.gov / USACE,GEOMETRY BLOCKED / no import-safe coordinate recovered,Recreation.gov proves primitive walk-in/backcountry camping throughout Woodridge; exact sites/area outline blocked.,Extract Recreation.gov/RIDB site geometry if available; otherwise create official area/outline follow-up from Woodridge map.,,v23.1.82,
ks-worker7-east-blocked-campgrounds-coordinate-rescue,KS,Kansas Worker 7 east/Flint Hills/Kansas River blocked campground coordinate-rescue bundle,Eastern Kansas / Flint Hills / Kansas River / KC-Topeka-Lawrence corridor,coordinate_rescue,Mixed Modern + Rustic / Primitive,coordinate_rescue,High,Official/operator/community worker-return source trail; see v23.1.77 build notes and worker returns,NO HONEST COORDINATE FOUND,"Official proof or strong operator/community discovery exists, but exact campground/camping-area coordinates were not safely recovered for these components.","Recover KDWP brochure/GIS/manager coordinates, Recreation.gov/RIDB/USACE geometry, county park maps, or operator map/address/aerial confirmation.",,v23.1.77,Targets: Miami SFL Pier 14; Douglas SFL; Osage SFL; Shawnee SFL; Leavenworth SFL; Clinton Lake Woodridge/Rockhaven/Bloomington East; Perry Lake Rock Creek/Slough Creek/Longview; Pomona Michigan Valley; Council Grove North Richey Cove; TimberRidge closure-watch; Hillsdale; Eisenhower; Edge of the Road; Lake Georgia-Sue; Basecamp Flint Hills.
ks-lead-campitks-eastern-kdwp-targets,KS,"Eastern/central KDWP state-park targets — Milford, Tuttle Creek, Kanopolis, Hillsdale, Eisenhower",Eastern/central Kansas KDWP state parks,coordinate_rescue,Modern + Rustic / Primitive / Equestrian split pending,coordinate_rescue,High,Worker return + official/operator source trail,NO HONEST COORDINATE FOUND,Known KDWP target pile; exact component coordinates remain blocked.,"Run per-park KDWP Areas pages, CampItKS devtools/site metadata, downloadable park PDFs/maps, or park office coordinate confirmations.",,v23.1.78,Worker 1 preserved eastern/central KDWP targets as lead bundle.
ks_usace_kanopolis_riverside_metadata_rescue,KS,"Riverside Campground, Kanopolis Lake",Ellsworth / Kanopolis Lake,coordinate_rescue,Modern,coordinate_rescue,High,,,"Official campground proof exists; Riverside West metadata row belongs to John Redmond/Burlington, not Kanopolis.","Pull RIDB/API metadata, Kanopolis map/GIS, or lake-office coordinate.",,v23.1.79,
KS-USACE-KANOPOLIS-RIVERSIDE-GEOMETRY,KS,"Riverside Campground, Kanopolis Lake",Ellsworth / Kanopolis Lake,blocked_geometry_extraction,Modern,coordinate_rescue,High,Official Recreation.gov / USACE,GEOMETRY BLOCKED / no import-safe coordinate recovered,Recreation.gov proves Riverside Campground and amenities; exact geometry blocked.,Extract Recreation.gov/RIDB facility coordinate or official Kanopolis USACE map geometry.,,v23.1.82,
ks-usace-kanopolis-venango-coordinate-rescue,KS,"Venango Park, Kanopolis Lake",Ellsworth / Kanopolis Lake,coordinate_rescue,Modern + Rustic / Primitive,coordinate_rescue,High,Worker return + official/operator source trail,NO HONEST COORDINATE FOUND,"Official campground proof found for Venango Park, but no official component-safe coordinates recovered.",Use RIDB/Recreation.gov metadata or official USACE map/GIS. Federal component only; KDWP/state park components require separate proof.,,v23.1.78,Worker 2 preserved Venango Park as coordinate-rescue lead.
KS-KDWP-KANOPOLIS-SP-CAMPGROUNDS-GEOMETRY,KS,Kanopolis State Park campground components,Ellsworth / Kanopolis Reservoir,blocked_geometry_extraction,Rustic / Primitive,component_geometry_rescue,High,Official KDWP,GEOMETRY BLOCKED / no import-safe coordinate recovered,KDWP lists Langley Point and Horsethief camping areas; trailhead coordinates rejected.,Extract CampItKS/ReserveAmerica metadata or official KDWP map/GIS.,,v23.1.82,
ks-lead-kanopolis-state-park-components,KS,Kanopolis State Park — remaining KDWP camping components,Ellsworth / Kanopolis State Park,coordinate_rescue,Modern / Rustic / equestrian split pending,coordinate_rescue,High,,,Named target unresolved; exact component coordinates not safely recovered.,"Use KDWP Kanopolis location/area pages, CampItKS reservation map, and official park/trail maps to extract campground/equestrian component GPS.",,v23.1.79,
ks-lead-milford-state-park-components,KS,Milford State Park — remaining KDWP camping components,Geary / Clay / Dickinson / Milford State Park,coordinate_rescue,Modern / Rustic split pending,coordinate_rescue,High,,,Named target unresolved; exact component coordinates not safely recovered.,Use KDWP Milford area pages and CampItKS/reservation map metadata for named campground components.,,v23.1.79,
ks_usace_milford_farnum_creek_metadata_rescue,KS,"Farnum Creek, Milford Lake",Geary / Milford Lake,coordinate_rescue,Modern,coordinate_rescue,High,,,Official campground proof strong; no coordinate recovered.,"Pull RIDB/API metadata, official map/GIS, or lake-office coordinate.",,v23.1.79,
KS-USACE-MILFORD-FARNUM-CREEK-GEOMETRY,KS,"Farnum Creek, Milford Lake",Geary / Milford Lake,blocked_geometry_extraction,Modern,coordinate_rescue,High,Official Recreation.gov / USACE,GEOMETRY BLOCKED / no import-safe coordinate recovered,Recreation.gov proves Farnum Creek campground and amenities; exact geometry blocked.,Extract Recreation.gov/RIDB facility coordinate or official Milford Lake campground map.,,v23.1.82,
KS-USACE-MILFORD-SCHOOL-CREEK-GEOMETRY,KS,"School Creek Campground, Milford Lake",Geary / Milford Lake,blocked_geometry_extraction,Rustic / Primitive,coordinate_rescue,High,Official Recreation.gov / USACE,GEOMETRY BLOCKED / no import-safe coordinate recovered,Recreation.gov proves primitive campground; exact geometry blocked.,Extract Recreation.gov/RIDB facility coordinate or official Milford Lake campground map.,,v23.1.82,
KS-USACE-MILFORD-TIMBER-CREEK-GEOMETRY,KS,"Timber Creek Park, Milford Lake",Geary / Milford Lake,blocked_geometry_extraction,Rustic / Primitive,coordinate_rescue,High,Official Recreation.gov / USACE,GEOMETRY BLOCKED / no import-safe coordinate recovered,Recreation.gov proves primitive campground; exact geometry blocked.,Extract Recreation.gov/RIDB facility coordinate or official Milford Lake campground map.,,v23.1.82,
KS-KDWP-MILFORD-SP-CAMPGROUNDS-GEOMETRY,KS,Milford State Park campground components,Geary / Milford Reservoir,blocked_geometry_extraction,Rustic / Primitive,component_geometry_rescue,High,Official KDWP,GEOMETRY BLOCKED / no import-safe coordinate recovered,KDWP lists eight campgrounds and many utility/primitive sites; exact coordinates blocked.,Extract CampItKS/ReserveAmerica campground map metadata or official KDWP GIS/map.,,v23.1.82,
ks-usace-milford-lake-campgrounds-coordinate-rescue,KS,"Milford Lake valid federal campgrounds — West Rolling Hills, Curtis Creek, Farnum Creek, Timber Creek, School Creek",Geary/Clay/Dickinson / Milford Lake,coordinate_rescue,Modern + Rustic / Primitive components,coordinate_rescue,High,Worker return + official/operator source trail,NO HONEST COORDINATE FOUND,"Official valid campground components found, but no official component-safe coordinates recovered.","Use RIDB/Recreation.gov metadata or official USACE map/GIS. Reject dam, office, outlet, overlook, and day-use proxies.",,v23.1.78,Worker 2 preserved Milford Lake valid federal campgrounds as coordinate-rescue lead.
ks_usace_fall_river_damsite_metadata_rescue,KS,"Damsite, Fall River Lake",Greenwood / Fall River Lake,coordinate_rescue,Modern,coordinate_rescue,High,,,Official campground proof strong; Fall River gateway/project GPS rejected as non-component.,"Pull RIDB/Recreation.gov API metadata, USACE Tulsa GIS/map, or lake-office coordinate.",,v23.1.79,
KS-USACE-FALLRIVER-DAMSITE-GEOMETRY,KS,"Damsite, Fall River Lake",Greenwood / Fall River Lake,blocked_geometry_extraction,Modern,coordinate_rescue,High,Official Recreation.gov / USACE,GEOMETRY BLOCKED / no import-safe coordinate recovered,Recreation.gov confirms Damsite campground and site inventory; exact geometry blocked.,Extract Recreation.gov/RIDB facility coordinate or official USACE Fall River Lake campground map geometry.,,v23.1.82,
ks-usace-fall-river-campgrounds-coordinate-rescue,KS,Fall River Lake federal campgrounds — Damsite and Whitehall Bay,Greenwood / Fall River Lake,coordinate_rescue,Modern,coordinate_rescue,High,Worker return + official/operator source trail,NO HONEST COORDINATE FOUND,"Official campground proof found, but no official component-safe coordinates recovered.",Use RIDB/Recreation.gov facility metadata or USACE Tulsa map/GIS. Do not use Fall River project/lake coordinates.,,v23.1.78,Worker 2 preserved Fall River Lake federal campgrounds as coordinate-rescue lead.
ks_usace_fall_river_whitehall_bay_metadata_rescue,KS,"Whitehall Bay, Fall River Lake",Greenwood / Fall River Lake,coordinate_rescue,Modern,coordinate_rescue,High,,,Official campground proof strong; exact official coordinate blocked.,"Pull RIDB/Recreation.gov API metadata, USACE Tulsa GIS/map, or lake-office coordinate.",,v23.1.79,
KS-USACE-FALLRIVER-WHITEHALL-BAY-GEOMETRY,KS,"Whitehall Bay, Fall River Lake",Greenwood / Fall River Lake,blocked_geometry_extraction,Modern,coordinate_rescue,High,Official Recreation.gov / USACE,GEOMETRY BLOCKED / no import-safe coordinate recovered,Recreation.gov confirms campground/amenities; no safe exact lat/lon exposed.,Extract Recreation.gov/RIDB facility coordinate or official USACE map geometry.,,v23.1.82,
ks-lead-fall-river-subloop-split,KS,"Fall River State Park component split — South Rock Ridge, Gobbler’s Knob, Wind Hill, Casner Creek, Fredonia Bay Campground",Greenwood / Fall River Reservoir,coordinate_rescue,Modern + Rustic / Primitive split pending,coordinate_rescue,High,Worker return + official/operator source trail,NO HONEST COORDINATE FOUND,"Fredonia Bay aggregate and Quarry Bay primitive markers are active, but subloop points are blocked.","Use KDWP subarea pages and CampItKS map/devtools; do not use showerhouse, boat ramp, pay station, or facility points as campsite pins.",,v23.1.78,Worker 1 recovered official aggregate/campground coordinates for Fredonia Bay and Quarry Bay.
ks-lead-syracuse-sand-dunes-sams-pond-camping-coordinate,KS,Syracuse Sand Dunes / Sam’s Pond Campground,Hamilton / Syracuse,coordinate_rescue,Modern,coordinate_rescue,High,Worker return + official/operator source trail,NO HONEST COORDINATE FOUND,"Official proof confirms RV hookup and dry camping, but exact Sam’s Pond/camp loop coordinate blocked.","Use official booking map, Sam’s Pond site map, county/city GIS, or aerial confirmation. Do not use entry/office coordinate.",,v23.1.78,Worker 3 kept Syracuse Sand Dunes as coordinate-rescue lead.
ks-lead-horsethief-reservoir-reservation-map-coordinate,KS,HorseThief Reservoir Campground,Hodgeman / Jetmore,coordinate_rescue,Modern,coordinate_rescue,High,Worker return + official/operator source trail,NO HONEST COORDINATE FOUND,"Official/operator proof and Campspot reviews support camping, but exact campground-loop coordinate blocked.","Use Campspot park map, official campground map download, GIS, or aerial-confirmed loop coordinate. Do not use reservoir center, entrance, office, or broad highway address.",,v23.1.78,Worker 3 kept HorseThief Reservoir as coordinate-rescue lead.
ks-usace-perry-lake-campgrounds-coordinate-rescue,KS,"Perry Lake valid campgrounds — Rock Creek, Slough Creek, Longview, Old Town",Jefferson / Perry Lake,coordinate_rescue,Modern + Rustic / Primitive components,coordinate_rescue,High,Worker return + official/operator source trail,NO HONEST COORDINATE FOUND,"Official campground proof found, but no official component-safe coordinates recovered; Old Town has partial closure/flood-damage limits.",Use Recreation.gov/RIDB metadata or Perry Lake campground maps/GIS; do not confuse Perry Park day-use or the old wrong-state Old Town trap with valid campground components.,,v23.1.78,Worker 2 preserved Perry Lake valid campgrounds as coordinate-rescue lead.
ks-lead-lovewell-state-park-components,KS,Lovewell State Park — remaining KDWP camping components,Jewell / Lovewell State Park,coordinate_rescue,Modern / Rustic split pending,coordinate_rescue,High,,,Named target unresolved; exact component coordinates not safely recovered.,Use KDWP Lovewell location/area pages and CampItKS reservation metadata; extract camping-area GPS only.,,v23.1.79,
KS-KDWP-LOVEWELL-SP-CAMPGROUNDS-GEOMETRY,KS,Lovewell State Park campground components,Jewell County,blocked_geometry_extraction,Rustic / Primitive,component_geometry_rescue,High,Official KDWP,GEOMETRY BLOCKED / no import-safe coordinate recovered,KDWP lists Cedar Point and Cottonwood camping areas; no exact coordinates recovered.,Extract CampItKS/ReserveAmerica map metadata or official park map/GIS.,,v23.1.82,
ks-lead-cheney-individual-loop-split,KS,"Cheney State Park individual campground loops — North Loop, Smarsh Creek, South Loop, Heimerman Point, Marina, Lakeview, Wichita Point, M&M Point",Kingman/Reno/Sedgwick / Cheney Reservoir,coordinate_rescue,Modern + Rustic / Primitive split pending,coordinate_rescue,High,Worker return + official/operator source trail,NO HONEST COORDINATE FOUND,"Aggregate East/West Shore markers are active, but official loop-level coordinates are blocked.","Extract CampItKS map/devtools, KDWP subarea pages, or park office loop coordinates; do not use gatehouses, ramps, marinas, showerhouses, dump stations, or lake/park centroids.",,v23.1.78,Worker 1 recovered safe active East/West aggregate markers; this lead preserves future loop split.
ks_usace_big_hill_horse_trail_overnight_areas,KS,Big Hill Lake Horse-Trail Overnight Parking/Camping Areas,Labette / Big Hill Lake,coordinate_rescue,Rustic / Primitive,coordinate_rescue,High,,,"Official overnight trail-rider use found, but exact overnight parking/camping area geometry is blocked.",Acquire USACE horse-trail map/GIS or lake-office coordinates for official overnight areas.,,v23.1.79,
ks-usace-big-hill-campgrounds-coordinate-rescue,KS,"Big Hill Lake campgrounds — Mound Valley, Cherryvale Park, Timber Hill",Labette / Big Hill Lake,coordinate_rescue,Modern + Rustic / Primitive components,coordinate_rescue,High,Worker return + official/operator source trail,NO HONEST COORDINATE FOUND,"Official campground proof exists, but no official component-safe coordinates recovered.","Pull RIDB/Recreation.gov facility metadata, official Big Hill GIS, or lake-office campground map. Do not use lake/project/office GPS.",,v23.1.78,Worker 2 preserved Big Hill valid campground components as lead.
ks-usace-big-hill-horse-trail-overnight-lead,KS,Big Hill Lake horse-trail overnight parking/camping areas,Labette / Big Hill Lake,coordinate_rescue,Rustic / Primitive,coordinate_rescue,High,Worker return + official/operator source trail,NO HONEST COORDINATE FOUND,"Official USACE gateway mentions equestrian parking areas with limited facilities usable for overnight camping by trail riders, but geometry blocked.",Acquire official horse trail map/GIS or lake office coordinates. Do not use trailhead/parking lot unless USACE identifies it as overnight camping area.,,v23.1.78,Worker 2 preserved Big Hill equestrian overnight area lead.
ks_usace_big_hill_cherryvale_park_coordinate_rescue,KS,"Cherryvale Park, Big Hill Lake",Labette / Big Hill Lake,coordinate_rescue,Modern,coordinate_rescue,High,,,"Official campground proof found, but no facility-level coordinate recovered in metadata pass.","Pull RIDB/Recreation.gov API metadata, USACE Big Hill GIS/map, or lake-office campground coordinate.",,v23.1.79,
KS-USACE-BIGHILL-CHERRYVALE-PARK-GEOMETRY,KS,"Cherryvale Park, Big Hill Lake",Labette / Big Hill Lake,blocked_geometry_extraction,Modern,coordinate_rescue,High,Official Recreation.gov / USACE,GEOMETRY BLOCKED / no import-safe coordinate recovered,Recreation.gov proves campground and amenities; no safe official lat/lon exposed in accessible page.,Extract Recreation.gov/RIDB facility coordinates or use official USACE campground map/GIS.,,v23.1.82,
