id,state,name,countyRegion,leadType,likelyLayer,status,priority,sourceType,coordinateConfidence,blocker,nextAction,relatedActiveOrPendingRecord,lastCheckedVersion,notes
pa-lead-tuscarora-juniata-river-island-campsites-gis-extraction,PA,Tuscarora State Forest Juniata River island campsites,Juniata River / Tuscarora State Forest,coordinate_rescue,Boat / Backpack,Official water-trail camping proof; coordinates needed,High,PA DCNR,Official rule proof; exact island campsite points not extracted,Do not use river midpoint or boat launch.,Add durable Boat / Backpack extraction lead.,,v23.1.64,"DCNR says six primitive water-trail campsites exist on department-managed Juniata River islands in Tuscarora State Forest, no permit required, groups of 10 or fewer, two-night limit. ([Pennsylvania Government][4])"
pa-lead-lackawanna-highland-campgrounds-coordinate-rescue,PA,Highland Campgrounds,Lackawanna / Dalton,coordinate_rescue,Private Campgrounds,Coordinate rescue lead,High,Operator,Operator address; no extracted coordinate,Likely active candidate after coordinate rescue,Promote after coordinate extraction,,v23.1.62,"Operator lists wooded tent/RV/cabin campground at 105 Whispering Winds Lane, Dalton. ([Highland Campgrounds, Inc.][30])"
pa-lead-pinchot-state-forest-designated-backpack-watertrail-campsite-extraction,PA,Pinchot State Forest Roadside / Backpack / Water-Trail Camping,Lackawanna / Luzerne / Wyoming / nearby,coordinate_rescue,Boondocking / Dispersed / Boat / Backpack,Official state-forest extraction lead,High,PA DCNR official,DCNR rule proof + state campsite map lead,Manny Gordon / Moon Lake / Thornhurst sites should become exact records if coordinates are available,Add durable lead,,v23.1.64,"DCNR says Pinchot backpack permits are required in some circumstances; state forest info identifies designated camping at Moon Lake, Manny Gordon, and Thornhurst dispersed sites; DCNR camping map has campsite availability records. ([Pennsylvania Government][18])"
pa-old-mill-stream-campground-coordinate-rescue,PA,Old Mill Stream Campground,Lancaster / Dutch Wonderland,coordinate_rescue,Private Campgrounds,coordinate_rescue,High,Private operator,Operator proof; no source-backed coordinate extracted,Obvious Lancaster campground.,Map spot-check and promote active.,,v23.1.62,https://www.dutchwonderland.com/old-mill-stream-campground/ ; https://pacamping.com/campgrounds/old-mill-stream-campground
pa-elizabethtown-hershey-koa-coordinate-rescue,PA,Elizabethtown / Hershey KOA Holiday,Lancaster / Elizabethtown,coordinate_rescue,Private Campgrounds,coordinate_rescue,High,Private operator / KOA,KOA/operator proof and address found; no source-backed coordinate extracted,Obvious Lancaster/Hershey corridor campground.,Map spot-check and promote active.,,v23.1.62,https://koa.com/campgrounds/elizabethtown/ ; https://hersheykoa.com/
pa-country-acres-campground-coordinate-rescue,PA,Country Acres Campground,Lancaster / Gordonville-Bird-in-Hand corridor,coordinate_rescue,Private Campgrounds,coordinate_rescue,High,Tourism/directory discovery,Discovery proof from Lancaster campground directory; operator/current coordinate not extracted,Do not omit; but not active without current operator coordinate/proof.,Find operator page/address and map-check.,,v23.1.62,https://lancasterpa.com/campgrounds/
pa-tucquan-park-family-campground-coordinate-rescue,PA,Tucquan Park Family Campground,Lancaster / Holtwood-Pequea corridor,coordinate_rescue,Private Campgrounds,coordinate_rescue,High,Tourism/directory discovery,Obvious Lancaster campground found in sweep; public/current details need confirmation,Likely public-facing but needs operator/current proof.,Find operator source and map-check coordinate.,,v23.1.62,https://lancasterpa.com/campgrounds/
pa-circle-m-rv-camping-resort-coordinate-rescue,PA,Circle M RV & Camping Resort,Lancaster / Lancaster-Susquehanna corridor,coordinate_rescue,Private Campgrounds,coordinate_rescue,High,Tourism/directory discovery,Obvious Lancaster campground found in sweep; current operator/coordinate needs confirmation,Potential Thousand Trails/membership style access should be checked.,Operator proof + coordinate rescue.,,v23.1.62,https://lancasterpa.com/campgrounds/
pa-spring-gulch-rv-resort-coordinate-rescue,PA,Spring Gulch RV Resort,Lancaster / New Holland,coordinate_rescue,Private Campgrounds,coordinate_rescue,High,Private operator / Thousand Trails,Operator proof and address found; no source-backed coordinate extracted,"Private campground/RV resort, not boondocking.",Map spot-check and promote active.,,v23.1.62,https://thousandtrails.com/pennsylvania/spring-gulch-rv-campground
pa-white-oak-campground-coordinate-rescue,PA,White Oak Campground,Lancaster / Quarryville-Strasburg area,coordinate_rescue,Private Campgrounds,coordinate_rescue,High,Tourism/directory discovery,Obvious Lancaster campground found in directory sweep; source/coordinate not fully extracted,Potential active after coordinate rescue.,Coordinate rescue and operator proof check.,,v23.1.62,https://lancasterpa.com/campgrounds/
pa-mill-bridge-village-camp-resort-coordinate-rescue,PA,Mill Bridge Village Camp Resort,Lancaster / Ronks area,coordinate_rescue,Private Campgrounds,coordinate_rescue,High,Tourism/directory discovery,Obvious Lancaster campground found in directory sweep; source/coordinate not fully extracted,Do not import until operator proof/current public access confirmed.,Coordinate rescue and operator proof check.,,v23.1.62,https://lancasterpa.com/campgrounds/
pa-lead-lancaster-mill-creek-camping-area-coordinate-verification,PA,Mill Creek Camping Area,Lancaster / South-central,coordinate_rescue,Rustic / Primitive likely,lead_coordinate_verification,High,County official reference + directory coordinate,County page family recovered indirectly; coordinate only from directories,Do not treat directory coordinate alone as final proof,Add/update lead; verify current active row if present,,v23.1.64,"Directory references Lancaster County Mill Creek Camping Area at 19 Nature’s Way and county URL; county site exposes Mill Creek Camping Area in navigation, but full official details/coordinate were not recovered in accessible text. ([Camping][20])"
pa-hershey-road-campground-coordinate-rescue,PA,Hershey Road Campground,Lancaster/Dauphin edge / Elizabethtown,coordinate_rescue,Private Campgrounds,coordinate_rescue,High,Private operator,Operator proof and address found; no source-backed lat/long extracted,Obvious miss; should be promoted after coordinate rescue.,"Normal browser map spot-check, then promote active.",,v23.1.62,https://www.hersheyrvpark.com/ ; https://www.hersheyrvpark.com/contact/
pa-lead-laurel-highlands-hiking-trail-shelter-area-point-extraction,PA,Laurel Highlands Hiking Trail Shelter Areas,Laurel Ridge / Cambria-Somerset-Westmoreland-Fayette corridor,coordinate_rescue,Boat / Backpack,Official shelter-system extraction lead,High,PA DCNR official,"Official DCNR proof, exact shelter-area points not extracted",Do not use trailhead or trail midpoint,Add durable lead,,v23.1.64,"DCNR says the Laurel Highlands Hiking Trail has eight overnight shelter areas spaced along the 70-mile trail; shelter areas include Adirondack shelters, tent space, vault toilets, and camping is limited to shelter areas. ([Pennsylvania Government][15])"
pa-lead-laurel-highlands-hiking-trail-shelter-areas-coordinate-extraction,PA,Laurel Highlands Hiking Trail overnight shelter areas,Laurel Ridge / Forbes relationship; Somerset / Westmoreland / Fayette / Cambria edge,coordinate_rescue,Boat / Backpack,Official backpack shelter system; exact shelter-area coordinates needed,High,PA DCNR,Official proof; shelter-area coordinates not extracted,"This is trail camping, not general Forbes dispersed camping.",Add extraction lead; promote each shelter area when coordinates are recovered.,,v23.1.64,"DCNR says Laurel Highlands Hiking Trail has eight overnight areas, each with five shelters, 25 tent spaces, firewood/fireplaces/fire rings/pit toilets, and reservations up to 11 months ahead. ([Pennsylvania Government][8])"
pa-jonestown-hershey-ne-koa-coordinate-rescue,PA,Jonestown / Hershey NE KOA Journey,Lebanon / Jonestown-Hershey NE,coordinate_rescue,Private Campgrounds,coordinate_rescue,High,Private operator / KOA discovery,Obvious KOA/private campground; coordinate/source not fully extracted,Potentially in/near Lebanon County lock.,Operator proof + coordinate rescue.,,v23.1.62,Search family: Jonestown Hershey NE KOA campground
pa-lead-lehigh-allentown-koa-journey,PA,Allentown KOA Journey,Lehigh,coordinate_rescue,Private Campgrounds,lead_coordinate_rescue,High,KOA operator,Operator proof + address; coordinate rescue needed,Obvious Lehigh Valley private miss,Add lead,,v23.1.62,"KOA lists Allentown KOA Journey at 6750 KOA Drive, New Tripoli, open Apr. 1–Nov. 1, with RV/tent camping. ([KOA][28])"
pa-loyalsock-roadside-masten-bridle-camping-system-gis-rescue,PA,Loyalsock State Forest Roadside / Masten / Bridle Camping System,Loyalsock State Forest north/west overlap,coordinate_rescue,Mixed: Boondocking / Dispersed + Rustic / Primitive,Research Needed,High,Official PA DCNR,Official proof; exact points blocked.,Borderline geography; include as north/west overlap lead only.,Add lead; GIS extraction/scope reconciliation.,,v23.1.64,"DCNR lists roadside sites, hike-in sites, Masten CCC Camping Area with latrine, and Bridle Trailhead Camping Area with horse facilities/restroom. ([Pennsylvania Government][11])"
pa-lead-luzerne-columbia-bodnarosa-campground-coordinate-rescue,PA,Bodnarosa Campground,"Luzerne / Columbia border, Berwick area",coordinate_rescue,Private Campgrounds,Coordinate/county rescue lead,High,Tourism/local,Tourism address; county edge unresolved,Berwick/Salem county boundary needs exact placement,Map-click and county confirmation,,v23.1.62,Tourism source confirms cabins/RV/tent campground; listing gives 1175 Salem Blvd. ([DiscoverNEPA][50])
pa-lead-luzerne-council-cup-campground-coordinate-rescue,PA,Council Cup Campground,Luzerne / Wapwallopen,coordinate_rescue,Private Campgrounds,Coordinate rescue lead,High,Operator + county tourism,Tourism/operator address; no extracted coordinate,Strong active candidate after coordinate rescue,Promote after coordinate extraction,,v23.1.62,"Luzerne tourism lists RV/tent/cabin sites, dump, electric/water; operator confirms seasonal campground. ([visitluzernecounty.com][51])"
pa-lead-tiadaghton-state-forest-pine-creek-campgrounds-gis-extraction,PA,Tiadaghton State Forest Pine Creek Valley camping areas,Lycoming / Pine Creek corridor,coordinate_rescue,Rustic / Primitive,Official state forest campground system; extraction needed,High,PA DCNR / ReserveAmerica,Interactive GIS/reservation metadata needed,Likely multiple rows once named campgrounds are extracted.,Add durable extraction lead.,,v23.1.62,"ReserveAmerica says Tiadaghton has Pine Creek Valley rustic tent camping areas near canoe launches, fishing access, hiking trails, and Pine Creek Rail Trail; vault toilets are at Tomb Flats and Black Walnut Bottom. DCNR says motorized roadside sites use the interactive GIS map. ([Pennsylvania State Parks][30])"
pa-forest-morrison-boat-access-campground-coordinate-rescue,PA,Morrison Boat Access Campground,McKean / Allegheny Reservoir,coordinate_rescue,Boat / Backpack,Research Needed,High,Recreation.gov / USFS,Recreation.gov/ANF campground family confirms name; exact coordinate not recovered in accessible text.,Durable lead; do not use boat launch or reservoir centroid.,Add lead.,,v23.1.62,Recreation.gov ANF list includes Morrison Boat Access Campground among Allegheny NF campgrounds. ([Recreation.gov][19])
pa-mckean-pine-grove-boat-access-campground-coordinate-rescue,PA,Pine Grove Boat Access Campground,McKean / Allegheny Reservoir,coordinate_rescue,Boat / Backpack,Research Needed,High,Recreation.gov / USFS,Recreation.gov/ANF campground family confirms name; exact coordinate blocked.,Do not pin to marina/launch.,Add lead.,,v23.1.62,Recreation.gov ANF list includes Pine Grove Boat Access Campground among Allegheny NF campgrounds. ([Recreation.gov][19])
pa-mercer-rv-village-camping-resort-coordinate-rescue,PA,RV Village Camping Resort,Mercer,coordinate_rescue,Private Campgrounds,Research Needed,High,Operator,Operator address recovered; coordinate needs map check.,Strong lead.,Add lead.,,v23.1.62,"Operator lists RV Village Camping Resort at 235 Skyline Drive, Mercer, and says it serves overnight/longer-term camping. ([RV Village Campground][39])"
pa-mercer-mercer-grove-city-koa-coordinate-rescue,PA,Mercer / Grove City KOA Holiday,Mercer / Grove City,coordinate_rescue,Private Campgrounds,Research Needed,High,Operator,Operator proof recovered; exact coordinate needs map check.,Obvious private campground.,Add lead.,,v23.1.62,KOA page says campground open April 1–October 31 near I-79/I-80 and Grove City. ([KOA][38])
pa-mercer-shenango-rec-area-campground-coordinate-rescue,PA,Shenango Recreation Area Campground,Mercer / Shenango River Lake,coordinate_rescue,Modern Campgrounds,Research Needed,High,Recreation.gov / USACE,Official campground proof and address recovered; exact coordinate needs map extraction.,Strong Modern lead.,Add lead; promote after coordinate.,,v23.1.62,"Recreation.gov says Shenango has over 300 campsites, many electric, flush toilets, water, showers, dump station, boat ramp, and address 492 West Lake Road, Transfer. ([Recreation.gov][36])"
pa-mercer-adventure-bound-shenango-coordinate-rescue,PA,Adventure Bound Shenango,Mercer / Transfer,coordinate_rescue,Private Campgrounds,Research Needed,High,Operator,Operator address/proof recovered; exact coordinate needs map check.,Obvious private campground near Shenango.,Add lead.,,v23.1.62,"Operator says campground at 559 East Crestview Drive, Transfer, with full-hookup RV sites, tent campsites, cabins, and lodge rentals. ([abcamping.com][37])"
pa-lead-state-forest-backpack-rule-area-geometry-sc-sw,PA,SC/SW PA state forest primitive backpack camping rule-area geometry,Michaux / Tuscarora / Rothrock / Buchanan / Forbes,geometry_or_gis_extraction,Boat / Backpack,Official broad primitive backpack rule opportunity; geometry needed before mapping,High,PA DCNR,Official rule proof; no exact broad-area geometry extracted,"If Tod wants area/rule markers, this needs careful warning wording and preferably polygons/outline, not random dots.",Add geometry lead; no active marker from this pass.,,v23.1.64,"PA DCNR primitive camping guidance says motorized roadside camping requires a permit and can only be done at designated sites; forest-specific pages also allow primitive backpack camping with exclusions such as roads, trails, water, natural areas, and posted closures. ([Pennsylvania Government][8])"
pa-lead-delaware-water-gap-at-through-hiker-backcountry-camping,PA,Delaware Water Gap AT Through-Hiker Backcountry Camping,Monroe / Pike / AT corridor,coordinate_rescue,Boat / Backpack,Official rule lead,High,NPS,NPS rule proof; no exact point import,Needs exact legal campsite/shelter/rule geometry,"Add lead, not active pin",,v23.1.62,NPS says backcountry camping is only allowed along the Appalachian Trail for through-hikers on multi-day trips; no other backcountry camping opportunities. ([National Park Service][22])
pa-lead-dwgnra-at-through-hiker-backcountry-rule-geometry,PA,Delaware Water Gap AT Through-Hiker Backcountry Camping Rule,Monroe / Pike / AT corridor,geometry_or_gis_extraction,Boat / Backpack,"Official rule lead, geometry blocked",High,NPS official,"NPS rule proof, no exact corridor geometry extracted",Not a pin until route/area geometry is handled honestly,Add durable lead,,v23.1.64,"NPS says backcountry camping is permitted only along the Appalachian Trail for through-hikers on multi-night trips, with restrictions; no shelters exist in the NRA. ([National Park Service][13])"
pa-lead-green-lane-deep-creek-campground,PA,Deep Creek Campground / Green Lane Park,Montgomery,coordinate_rescue,Rustic / Primitive,lead_coordinate_rescue,High,Montgomery County,Official county campground proof; exact coordinate needed,Not Modern; no electric/water/dump,Add lead,,v23.1.62,"County reservation page lists Deep Creek Campground with 30 campsites, no electric, no water hookup, and no RV dump. ([Montgomery County Recreation][23])"
pa-moshannon-medix-grade-road-roadside-campsites-gis-rescue,PA,Moshannon State Forest — Medix Grade Road Roadside Campsites,Moshannon State Forest,coordinate_rescue,Boondocking / Dispersed,Research Needed,High,Official PA DCNR,Official proof; exact points blocked.,Good GIS extraction target.,Add lead.,,v23.1.64,"DCNR says Moshannon has 19 designated motorized roadside sites, including 10 along Medix Grade Road. ([Pennsylvania Government][6])"
pa-moshannon-shaggers-inn-camping-area-gis-rescue,PA,Shaggers Inn Camping Area — Moshannon State Forest,Moshannon State Forest,coordinate_rescue,Rustic / Primitive,Research Needed,High,Official PA DCNR,Official proof; exact points blocked.,Active import should wait for exact points.,Add lead.,,v23.1.64,DCNR says several of Moshannon’s designated motorized roadside sites are in Shaggers Inn Camping Area. ([Pennsylvania Government][6])
pa-moshannon-yellow-snake-equestrian-camping-area-gis-rescue,PA,Yellow Snake Camping Area — Moshannon State Forest,Moshannon State Forest,coordinate_rescue,Rustic / Primitive,Research Needed,High,Official PA DCNR,Official proof; exact points blocked.,Coordinate blocked.,Add lead.,,v23.1.64,DCNR identifies Yellow Snake Camping Area as ideal for equestrian users within Moshannon’s designated campsite system. ([Pennsylvania Government][6])
pa-dcnr-bof-camping-designated-campsites-gis-extraction,PA,PA DCNR Designated State Forest Campsites GIS Layer,NW / North-Central PA state forests,external_access_required,Mixed,External Extraction Needed,High,Official PA DCNR ArcGIS REST,"Official ArcGIS point layer has Latitude/Longitude fields, but feature export could not be rendered here.",This is the master extraction path. Do not hand-enter from forest centroids.,Export layer 0 from DCNR service and filter to assignment geography.,,v23.1.64,"DCNR `BOF/Camping` MapServer lists “Designated Campsites” as a point feature layer; fields include `Latitude`, `Longitude`, `Type`, `Permit`, `Water`, `Latrines`, `CampingArea`, and reservation IDs. ([PA DCNR GIS][1])"
pa-loyalsock-north-branch-susquehanna-river-island-camping-geometry-lead,PA,Loyalsock / North Branch Susquehanna River Island Primitive Camping,North Branch Susquehanna / Loyalsock State Forest management,coordinate_rescue,Boat / Backpack,Research Needed,High,Official PA DCNR,Official rule proof exists; exact islands/points not extracted.,Do not pin random islands.,Add geometry lead.,,v23.1.64,"DCNR says primitive water-trail camping is permitted on North Branch Susquehanna river islands managed by the Bureau of Forestry, with restrictions and ownership uncertainty warnings. ([Pennsylvania Government][11])"
pa-lead-northampton-driftstone-campground,PA,Driftstone Campground,Northampton,coordinate_rescue,Private Campgrounds,lead_coordinate_rescue,High,Operator,Operator proof + address; coordinate rescue needed,Strong Delaware River private lead,Add lead,,v23.1.62,"Operator lists tent, popup, trailer, and motorhome sites along the Delaware River; contact/map source gives 2755 River Road, Mt. Bethel. ([driftstone.com][30])"
pa-tuscarora-state-forest-designated-roadside-and-primitive-camping,PA,Tuscarora State Forest designated roadside + primitive camping rule/geometry,Perry / Cumberland / Franklin / Tuscarora State Forest,coordinate_rescue,Boondocking / Dispersed,geometry_extraction_needed,High,PA DCNR / ReserveAmerica / DCNR state forest camping map,Official ReserveAmerica/DCNR state forest camping rule proof; no individual site coordinates extracted,Avoid fake trailhead pins.,Extract official camping-site layer or reservation metadata.,,v23.1.62,https://pennsylvaniastateparks.reserveamerica.com/camping/tuscarora-state-forest/r/campgroundDetails.do?contractCode=PA&parkId=880261 ; https://maps.dcnr.pa.gov/bof/camping/
pa-lead-tuscarora-state-forest-roadside-hikein-equestrian-gis-extraction,PA,Tuscarora State Forest roadside / hike-in / equestrian campsites,Perry / Juniata / Franklin / Huntingdon / Mifflin edge,coordinate_rescue,Boondocking / Dispersed; Boat / Backpack for hike-in; Rustic / Primitive for equestrian camping area,Official designated camping system; exact point extraction needed,High,PA DCNR + ReserveAmerica + ArcGIS,Official rules + ReserveAmerica count; exact GIS points still needed,"This should become individual site records, not a Tuscarora centroid.",Add extraction lead; split by roadside / hike-in / equestrian after GIS pull.,,v23.1.64,"DCNR says Tuscarora has approximately 55 motorized roadside campsites marked with red fiberglass posts, including roadside, roadside hike-in, and equestrian camping opportunities; it directs users to the interactive State Forest Camping Sites GIS map. ReserveAmerica shows `Roadside (43)`, `Roadside Hike-in (5)`, and `State Forest Equestrian (5)`. ([Pennsylvania Government][4])"
pa-lead-dwgnra-valley-view-group-campsites-coordinate-extraction,PA,Valley View Group Campsites,Pike / Delaware Water Gap NRA / Delaware River,coordinate_rescue,Boat / Backpack,Official coordinate-rescue lead,High,NPS + Recreation.gov official,"NPS/Recreation.gov proof, no exact campground coordinate extracted","Strong official lead, but not import-safe yet",Add durable lead,,v23.1.64,"Recreation.gov describes five primitive Valley View group campsites along the Delaware River with fire rings, picnic tables, and vault toilets, accessible by vehicle or paddle. ([Recreation.gov][11])"
pa-lead-pike-kittatinny-river-beach-campground-coordinate-rescue,PA,Kittatinny’s River Beach Campground,Pike / Milford / Delaware River,coordinate_rescue,Private Campgrounds,Coordinate rescue lead,High,Operator/tourism,Operator/tourism address; coordinate not extracted,Do not use Delaware River/boat launch as coordinate,Add lead; promote after coordinate rescue,,v23.1.62,Operator and tourism sources confirm 160+ tent/RV/cabin sites at 378 Routes 6 & 209. ([Poconos][26])
pa-lead-delaware-water-gap-river-campsites-alosa-valley-view-extraction,PA,Delaware Water Gap NRA Primitive River Camps / Alosa / Valley View / Rivers Bend,Pike / Monroe / Delaware River corridor,coordinate_rescue,Boat / Backpack,Official campsite-system lead,High,NPS / Recreation.gov,NPS proof; exact campsite coordinates not extracted,Need NPS/Recreation.gov site metadata,Add lead; extract official points,,v23.1.62,"NPS confirms primitive river campsites by reservation, Alosa boater campsites, and Valley View/Rivers Bend group camp options. ([National Park Service][21])"
pa-lead-delaware-state-forest-designated-backpack-roadside-campsite-extraction,PA,Delaware State Forest Designated / Backpack Camping,Pike / Monroe / Wayne / Carbon edge,coordinate_rescue,Boondocking / Dispersed,Official state-forest extraction lead,High,PA DCNR official,DCNR rule proof + campsite map portal lead,Needs designated campsite layer extraction,Add durable lead,,v23.1.64,DCNR says Delaware State Forest allows primitive backpack camping under restrictions; Buckhorn material identifies motorized camping spots and a primitive camping area; DCNR also has a statewide campsite map portal. ([Pennsylvania Government][17])
pa-lead-delaware-state-forest-designated-campsites-gis-extraction,PA,Delaware State Forest Designated Roadside / Backpack Camping,Pike / Monroe / Wayne / Carbon edge,coordinate_rescue,Boondocking / Dispersed,Official rule/area lead,High,PA DCNR state forest,Official DCNR rule proof; exact designated points needed,Needs official map/GIS extraction for designated sites,Add lead; use DCNR GIS/QGIS/GeoPDF extraction,,v23.1.62,"DCNR says Delaware State Forest has established motorized campsites, no hookups/dump/trash, and primitive backpack camping rules. ([Pennsylvania Government][15])"
pa-lead-susquehannock-state-forest-roadside-primitive-campsites-gis-extraction,PA,Susquehannock State Forest primitive / roadside campsite system,Potter / Clinton / Cameron region,coordinate_rescue,Boondocking / Dispersed,Official primitive campsite system,High,PA DCNR / ReserveAmerica,Roadside campsite map / GIS extraction needed,Do not create a fake forest-center pin.,Add durable lead.,,v23.1.62,DCNR says Susquehannock roadside campsites may be viewed through the interactive GIS map or the Susquehannock Roadside Campsite Map; ReserveAmerica says primitive camping has no amenities for tents/RVs. ([Pennsylvania Government][32])
pa-lead-schuylkill-tuscarora-state-park-overnight-cottages-yurts-schema-check,PA,Tuscarora State Park Overnight Cottages / Yurts,Schuylkill,coordinate_rescue,Needs Verification,"Overnight lodging lead, not normal campground",High,PA DCNR + official reservation,ReserveAmerica/DCNR GPS / High,Needs schema decision: import overnight state-park lodging or reject as not campground,Supervisor/schema decision,,v23.1.62,"DCNR/ReserveAmerica confirm camping cottages/yurts and shower house context, but not a normal tent/RV campground. ([Pennsylvania Government][10])"
pa-lead-schuylkill-christmas-pines-campground-coordinate-rescue,PA,Christmas Pines Campground,Schuylkill / Auburn,coordinate_rescue,Private Campgrounds,Coordinate rescue lead,High,Operator,Operator address; no extracted coordinate,Likely active after coordinate rescue,Promote after coordinate extraction,,v23.1.62,"Operator lists campground at 450 Red Church Rd, Auburn. ([Christmas Pines][45])"
pa-lead-weiser-state-forest-schuylkill-roadside-backpack-campsite-extraction,PA,Weiser State Forest Schuylkill-Area Roadside / Backpack Campsites,Schuylkill / Weiser SF tracts,coordinate_rescue,Boondocking / Dispersed,Official state-forest extraction lead,High,PA DCNR official,"DCNR proof + map leads, no exact points extracted",Schuylkill portion needs tract-specific filtering,Add durable lead,,v23.1.64,DCNR says Weiser State Forest has campsites in Dauphin and Schuylkill counties; Weiser “at a glance” describes 20 roadside campsites and backpack camping; Port Clinton tract map identifies roadside campsites. ([Pennsylvania Government][19])
pa-lead-weiser-state-forest-schuylkill-camping-extraction,PA,Weiser State Forest — Schuylkill-Area Designated Camping,Schuylkill / Weiser SF tracts,coordinate_rescue,Boondocking / Dispersed,Official rule/area lead,High,PA DCNR state forest,Official DCNR proof; tract/site extraction needed,Need tract-specific site coordinates,Add lead,,v23.1.62,DCNR says Weiser State Forest has campsites across Dauphin and Schuylkill counties. ([Pennsylvania Government][18])
pa-lead-bald-eagle-state-forest-roadside-hikein-campsites-gis-extraction,PA,Bald Eagle State Forest roadside / hike-in campsites,Snyder / Union / Centre / Mifflin / Clinton,coordinate_rescue,Boondocking / Dispersed,Official state forest camping system,High,PA DCNR / ReserveAmerica,Reservation/GIS extraction needed,Strong state-forest lead across assigned counties.,Add durable lead.,,v23.1.62,"ReserveAmerica says Bald Eagle State Forest includes Snyder, Union, Centre, Mifflin, and Clinton counties and lists roadside/roadside-hike-in booking categories. ([Pennsylvania State Parks][34])"
pa-lead-somerset-pioneer-lakes-rv-park,PA,Pioneer Lakes RV Park,Somerset,coordinate_rescue,Private Campgrounds,lead_coordinate_rescue,High,Operator / tourism,Operator proof + address; coordinate rescue needed,"Add durable lead, then coordinate rescue",Add lead,,v23.1.62,"Operator describes a 185-acre campground/recreational area; tourism source gives 273 Trent Road, Somerset. ([Pioneer Lakes][32])"
pa-lead-somerset-quemahoning-family-recreation-area-coordinate-rescue,PA,Quemahoning Family Recreation Area Campground,Somerset,coordinate_rescue,Modern Campgrounds likely,lead_coordinate_rescue,High,Operator / authority,Official/operator proof recovered; safe campground coordinate not recovered,Do not use reservoir/lake center or vague GPS result,Add/update lead; coordinate rescue next,,v23.1.64,"Operator confirms public campground/recreation area with RV and tent reservation classes; Stonycreek source supports public access, tent/RV/group camping, restrooms, and showers. ([Que Family Rec][7])"
pa-lead-youghiogheny-river-lake-outflow-campground,PA,Outflow Campground / Youghiogheny River Lake,Somerset / Confluence,coordinate_rescue,Modern Campgrounds likely,lead_coordinate_rescue,High,Recreation.gov / USACE/local official,Official/USACE proof + address; coordinate/amenity rescue needed,Need map/reservation metadata; verify shower/flush before Modern final,Add lead,,v23.1.62,Recreation.gov confirms Outflow Camping at Youghiogheny River Lake; local official source gives 1579 Mae West Road and 63 campsites with and without electricity plus tent-only areas. ([Recreation.gov][19])
pa-lead-forbes-state-forest-roadside-backpack-gis-extraction,PA,Forbes State Forest roadside / primitive backpack camping,Somerset / Fayette / Westmoreland / Cambria / Indiana,coordinate_rescue,Boondocking / Dispersed; Boat / Backpack for backpacking,Official state-forest camping system; exact site extraction needed,High,PA DCNR + ArcGIS,Official DCNR proof; exact site points not extracted,"Forbes has a lot of no-camping traps; don’t use overlooks, waterfalls, warming huts, picnic areas, or pull-offs.",Add extraction lead.,,v23.1.64,"Forbes DCNR page says motorized roadside campsites require permit/reservation, are available April 2 through the last day of regular rifle deer season, and users must use the interactive GIS map for locations; backpack camping is allowed in most areas with specific closures. ([Pennsylvania Government][7])"
pa-lead-forbes-state-forest-roadside-camping-area-rule,PA,Forbes State Forest Roadside / Primitive Camping,Somerset / Fayette / Westmoreland region,coordinate_rescue,Boondocking / Dispersed,lead_area_rule,High,PA DCNR / GIS/PDF,Official rule-area proof; individual site/GIS extraction required,"Requires GIS/PDF extraction, not a fake centroid",Add lead / future geometry extraction,,v23.1.62,DCNR says Forbes has motorized roadside campsites by reservation/permit and primitive backpack camping rules; DCNR references interactive state forest camping GIS and PDFs with site coordinate details. ([Pennsylvania Government][17])
pa-lead-youghiogheny-river-lake-component-campgrounds,PA,Youghiogheny River Lake Campground Components,Somerset / Fayette edge,coordinate_rescue,Rustic / Primitive + Modern split likely,lead_source_family,High,Recreation.gov / USACE,Recreation.gov source family; component coordinate extraction needed,Do not collapse to lake centroid,Add lead for component-by-component rescue,,v23.1.62,"Recreation.gov identifies four campground opportunities at Youghiogheny River Lake: Mill Run Recreation Area, Outflow Camping, Somerfield North, and Youghiogheny Recreation Area. ([Recreation.gov][20])"
pa-sproul-roadside-rv-campsites-gis-rescue,PA,Sproul State Forest Roadside RV Campsites,Sproul State Forest,coordinate_rescue,Boondocking / Dispersed,Research Needed,High,Official PA DCNR,Official proof; exact points blocked.,Do not import office coordinate.,Add lead.,,v23.1.64,DCNR says Sproul has nine roadside campsites for overnight camping in RVs; tent camping is not permitted and self-contained toilets are required. ([Pennsylvania Government][7])
