id,state,name,countyRegion,leadType,likelyLayer,status,priority,sourceType,coordinateConfidence,blocker,nextAction,relatedActiveOrPendingRecord,lastCheckedVersion,notes
ne-w8-soldier-creek-wilderness-backcountry,NE,Soldier Creek Wilderness backcountry camping geometry,Sioux / Pine Ridge,coordinate_rescue,Boat / Backpack / Boondocking,coordinate_rescue,High,NE_W8 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Not active yet; proof needs one more official step.,Add durable lead,,v23.1.69,
ne-lead-wma-boondocking-cluster-source-geometry,NE,Nebraska WMA boondocking cluster — Gifford Point / Blue Hole / Chat Canyon / Grove Lake / Yellowthroat,Statewide WMA cluster,community_review / gis_extraction_needed,Boondocking / Dispersed,community_review,High,Active state file + future NGPC WMA rules/GIS + community reports,Medium for named active rows; Low for legality/layer proof,Active rows are source-light/source-free boondocking/WMA records and need durable proof under current rules.,"Check NGPC WMA pages/maps/GIS, posted WMA rules, and 3+ independent overnight reports per site/cluster. Convert to official area/rule pins or Community-supported Boondocking only where proof supports it.",s333 Gifford Point WMA; s113 Blue Hole SWMA; s184 Chat Canyon WMA; s356 Grove Lake WMA; s1028 Yellowthroat WMA,v23.1.54-historical-backfill,Do not reject just because proof is incomplete. These are named WMA traps/leads and need source/geometry/community review.
ne-lead-wma-wrong-layer-modern-federal-cleanup,NE,Nebraska wildlife-area layer cleanup cluster — Anderson Bridge / Buffalo Creek / Twin Lakes / Yankee Hill,Statewide WMA cluster,needs_supervisor_review / coordinate_rescue,"Likely Boondocking / Dispersed, Rustic / Primitive, or Needs Verification; not Modern/Federal unless proof says so",needs_supervisor_review,High,Active state file + modern audit + future official NGPC source,Low to Medium,Named SWMA/WMA rows are loaded under State/Federal/Modern-style labels without visible proof of Modern triad or federal ownership.,"Check official NGPC pages/rules/GIS, camping legality, service level, and whether coordinates identify camping areas or only WMA/general points.",s15 Anderson Bridge SWMA; s143 Buffalo Creek WMA; s944 Twin Lakes SWMA; s1024 Yankee Hill SWMA,v23.1.54-historical-backfill,Good candidate for later NE cleanup pass; do not make a blind layer move without source proof.
ne-thayer-alexandria-sra-campground,NE,Alexandria SRA Campground,Thayer / Alexandria,coordinate_rescue,Rustic / Primitive,coordinate_rescue,High,NE_W6 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,No shower proof; Rustic/Primitive,Add active after coordinate snap,,v23.1.69,
ne-lead-ne-w8-alexandria-sra,NE,Alexandria SRA,Thayer / Alexandria-Fairbury,coordinate_rescue,Rustic / Primitive,Official/tourism proof strong; coordinate rescue needed,High,Official state / state tourism,Official state guide / Visit Nebraska; coordinate needed,"Active candidate proof exists, but no import-safe coordinate was available in the worker return. Address/map/reservation coordinate rescue required.",Add after coordinate rescue,,v23.1.68,"Alexandria has Electric Plus, Electric and Basic campsites, 40 30-amp, 5 50-amp, 8 non-electric, water, modern restrooms, dump/fill; no shower proof found. ([Visit Nebraska][16])"
ne-w8-natick-campground,NE,Natick Campground,Thomas / Bessey Ranger District,coordinate_rescue,Rustic / Primitive,coordinate_rescue,High,NE_W8 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Strong non-modern miss unless already in v23.1.68 overlay.,Add after coordinate rescue,,v23.1.69,
ne-w8-whitetail-campground,NE,Whitetail Campground,Thomas / Bessey Ranger District,coordinate_rescue,Rustic / Primitive,coordinate_rescue,High,NE_W8 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Add only with current access note.,Coordinate rescue + access-status check,,v23.1.69,
ne-w8-bessey-rd-mvum-dispersed-corridors,NE,Bessey Ranger District MVUM dispersed camping corridors,Thomas / Blaine / Halsey NF area,coordinate_rescue,Boondocking / Dispersed,coordinate_rescue,High,NE_W8 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,"Roads include 201, 202, 203, 205, 209, 211, 212N/S, 213, 214, 216, 223–228, 231, 259, 261, 263, 277.",Add area/rule candidate after route GIS extraction,,v23.1.69,
ne-lead-ne-wayne-wayne-victor-park-campground,NE,Victor Park Campground,Wayne / Wayne,coordinate_rescue,Rustic / Primitive,New active candidate,High,City official,City official proof; coordinate needs final snap,"Active candidate proof exists, but no import-safe coordinate was available in the worker return. Address/map/reservation coordinate rescue required.",Add active after coordinate snap,,v23.1.68,"Wayne says it has two campground sites; Victor Park has 12 electrical hookups, sewer discharge area, water hydrant, restrooms, grills, picnic tables and fire pits. ([City of Wayne][21])"
ne-lead-ne-wayne-wayne-lions-rv-park,NE,Wayne Lions RV Park,Wayne / Wayne,coordinate_rescue,Rustic / Primitive,New active candidate,High,City official,City official proof; coordinate needs final snap,"Active candidate proof exists, but no import-safe coordinate was available in the worker return. Address/map/reservation coordinate rescue required.",Add active after coordinate snap,,v23.1.68,Wayne says Lions RV Park is an overnight campground and is open April 1–October 31. ([City of Wayne][22])
ne-lead-wayne-lions-rv-park-coordinate-rescue,NE,Wayne Lions RV Park,Wayne / Wayne,coordinate_rescue,Rustic / Primitive or Modern after amenity proof,coordinate_rescue,High,NE_W7 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Real campground; coordinate rescue still needed,Add lead,,v23.1.69,
ne-lead-sutherland-reservoir-sra-primitive-camping,NE,Sutherland Reservoir SRA primitive and electric camping,Western Lincoln / North Platte corridor,coordinate_rescue,Modern Campgrounds + Rustic / Primitive,Official proof; coordinate extraction needed,High,Nebraska Game & Parks official,Official proof from NGPC search result; no map coordinate extracted,"Western Lincoln edge, but explicitly inside assignment edge",Add lead,,v23.1.68,"NGPC search result says Sutherland has 22 Electric Plus sites and over 100 primitive sites, with primitive camping east and west of the lake. ([Nebraska Game & Parks Commission][20])"
ne-lead-pibel-lake-sra-primitive-campground-coordinate-rescue,NE,Pibel Lake SRA Primitive Campground,Wheeler,coordinate_rescue,Rustic / Primitive,Official coordinate rescue lead,High,Nebraska Game & Parks / Lower Loup NRD,Official fishing guide proof; exact coordinate blocked,Do not use lake center,Add durable lead,,v23.1.68,NGPC fishing guide says Pibel Lake has primitive camping and is owned by Lower Loup NRD. ([digital.outdoornebraska.gov][15])
ne-lead-hastings-campground-rv-park,NE,Hastings Campground & RV Park,Adams / Hastings,coordinate_rescue,Private Campgrounds,coordinate_rescue,Medium,NE_W5 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Obvious private campground from Hastings control search,Add lead,,v23.1.69,
ne-lead-bayard-city-park-municipal-proof,NE,Bayard City Park free/electric camping proof,Bayard / western Nebraska,agency_contact_needed / coordinate_rescue,Rustic / Primitive or Modern Campgrounds if triad is proven,coordinate_rescue,Medium,Active state file + municipal/operator proof needed,Medium,"Active row says free camping with electricity but has no visible source, owner, or shower/restroom proof.","Check Bayard municipal pages, park/campground rules, Google/community proof if official source is incomplete, and service-level proof before Modern classification.",s56 Bayard City Park,v23.1.54-historical-backfill,Could become Modern only if electric + modern restroom + showers/bathhouse proof is recovered.
ne-lead-box-butte-reservoir-sra-campground,NE,Box Butte Reservoir SRA Campground,Box Butte / Dawes edge,coordinate_rescue,Modern Campgrounds,Official campground proof; coordinate extraction needed,Medium,Nebraska Game & Parks official,Official page proof; no honest campground coordinate extracted,Real obvious campground missed by active NE baseline,Add lead; promote after coordinate extraction,,v23.1.68,"NGPC says Box Butte has 60 Electric Plus pads, 26 Basic sites, fire rings, picnic tables, drinking water, shower house, and modern restrooms. ([Nebraska Game & Parks Commission][13])"
ne-lead-ne-buffalo-windmill-sra-campground,NE,Windmill SRA campground,Buffalo / Gibbon-Kearney,coordinate_rescue,Modern Campgrounds,active_candidate,Medium,Nebraska Game & Parks,Official proof; coordinate not safely recovered,"Active candidate proof exists, but no import-safe coordinate was available in the worker return. Address/map/reservation coordinate rescue required.",Add lead if coordinate unavailable,,v23.1.68,"NGPC says Windmill has Electric Plus, Electric and Basic camping, 69 electrical pads, 23 non-pad Basic sites, drinking water, modern restrooms, shower houses, dump/fill station and laundry. ([Nebraska Game & Parks Commission][20])"
ne_bassway_strip_wma_primitive_camping_verification,NE,Bassway Strip WMA primitive camping,Buffalo / Kearney-Gibbon area,wma_primitive_camping_verification,Boondocking / Dispersed,wma_posting_coordinate_verification,Medium,NGPC WMA rule + public app/directory reports,GEOMETRY BLOCKED / no exact overnight-safe camping point recovered,"NGPC generally allows WMA camping unless posted/restricted and public sources describe overnight use, but exact legal camping area/posting status is not verified.",Verify current NGPC map/postings and exact overnight-safe access/camping area before active import.,,v23.1.83,Do not duplicate Blue Hole WMA active row.
ne-lead-ravenna-annevar-park-rv-hookups,NE,Annevar Park RV Hookups,Buffalo / Ravenna,coordinate_rescue,Modern Campgrounds,coordinate_rescue,Medium,NE_W5 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,City-hall contact is not a campsite coordinate,Add lead,,v23.1.69,
ne-burt-summit-lake-sra-campground,NE,Summit Lake SRA Campground,Burt / Tekamah area,coordinate_rescue,Modern Campgrounds,coordinate_rescue,Medium,NE_W6 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Modern campground plus non-modern equestrian component,Add active; add separate equestrian lead if splitting,,v23.1.69,
ne-lead-ne-w8-eugene-t-mahoney-sp,NE,Eugene T. Mahoney State Park campground,Cass / Ashland,coordinate_rescue,Modern Campgrounds,Official proof strong; coordinate rescue needed,Medium,Official state,Official NGPC / reservation proof,"Active candidate proof exists, but no import-safe coordinate was available in the worker return. Address/map/reservation coordinate rescue required.",Add after coordinate rescue,,v23.1.68,"NGPC/ReserveAmerica sources list Full Hookup, Electric Plus, Electric campsites, showers, modern restrooms, dump/fill. ([Nebraska Game & Parks Commission][24])"
ne-cass-mahoney-state-park-campgrounds,NE,Eugene T. Mahoney State Park Campgrounds,Cass / Ashland / Platte River corridor,coordinate_rescue,Modern Campgrounds,coordinate_rescue,Medium,NE_W6 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Easy but obvious major miss,Add active,,v23.1.69,
ne-lead-ne-w8-pine-grove-rv,NE,Pine Grove RV Park & Campground,Cass / Ashland-Greenwood,coordinate_rescue,Private Campgrounds,Operator proof adequate; coordinate rescue needed,Medium,Operator / local tourism,Operator site + county/tourism address; exact campground coordinate needed,"Active candidate proof exists, but no import-safe coordinate was available in the worker return. Address/map/reservation coordinate rescue required.",Add after address/coordinate confirmation,,v23.1.68,Operator site identifies Pine Grove RV Park & Campground serving Omaha-Lincoln area. ([pinegrovervpark.net][33])
ne-lead-ne-w8-louisville-sra,NE,Louisville SRA campground,Cass / Louisville,coordinate_rescue,Modern Campgrounds,Official proof strong; coordinate rescue needed,Medium,Official state,Official NGPC page,"Active candidate proof exists, but no import-safe coordinate was available in the worker return. Address/map/reservation coordinate rescue required.",Add main record,,v23.1.68,"NGPC says Louisville has Full Hookup, Electric Plus, Electric, and Basic camping, over 200 pads, showers, modern restrooms, water, dump/fill. ([Nebraska Game & Parks Commission][27])"
ne-lead-ne-w8-platte-river-sp,NE,Platte River State Park campground,Cass / Louisville,coordinate_rescue,Modern Campgrounds,Official proof strong; coordinate rescue needed,Medium,Official state,Official NGPC page,"Active candidate proof exists, but no import-safe coordinate was available in the worker return. Address/map/reservation coordinate rescue required.",Add main; add basic component lead,,v23.1.68,NGPC says Platte River has 48 full-hookup campsites with shower facility and modern restrooms; four basic first-come sites nearby. ([Nebraska Game & Parks Commission][25])
ne-cass-louisville-sra-campground-system,NE,Louisville SRA Campground System,Cass / Louisville / Platte River,coordinate_rescue,Modern Campgrounds,coordinate_rescue,Medium,NE_W6 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Major active candidate,Add active after current duplicate check,,v23.1.69,
ne-cass-platte-river-state-park-bison-lane-rv-campground,NE,Platte River SP Bison Lane RV Campground,Cass / Louisville-Platte corridor,coordinate_rescue,Modern Campgrounds,coordinate_rescue,Medium,NE_W6 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Major active candidate,Add active after coordinate snap,,v23.1.69,
ne-enders-reservoir-area-a-b-center-dam-coordinate-rescue,NE,Enders Reservoir Campground Components,Chase / Enders,coordinate_rescue,Modern Campgrounds,coordinate_rescue,Medium,NE_W4 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Needs Area A / Area B / Center Dam split,Extract official campground PDFs with QGIS/GDAL or reservation metadata,,v23.1.69,
ne-merritt-reservoir-component-campgrounds-coordinate-rescue,NE,Merritt Reservoir Component Campgrounds,Cherry / Merritt Reservoir,coordinate_rescue,Modern Campgrounds,coordinate_rescue,Medium,NE_W4 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Component names are proven; exact split requires GIS/reservation metadata,Extract Beeds/Boardman/Cedar/Willow maps in QGIS or reservation metadata,,v23.1.69,
ne-lead-niobrara-camping-berry-bridge-penbrook-coordinate-rescue,NE,Niobrara Camping — Berry Bridge and Penbrook Campgrounds,Cherry / Niobrara River,coordinate_rescue,Private Campgrounds,Operator coordinate rescue lead,Medium,Operator official,"Operator proof, exact two-site coordinates blocked",Do not collapse into one vague river pin,Add durable lead,,v23.1.68,"Operator says Niobrara Camping offers two private campgrounds, Berry Bridge and Penbrook, on the Niobrara River. ([Niobrara Camping][27])"
ne-lead-niobrara-river-outfitter-campground-coordinate-rescue-batch,NE,Niobrara River Outfitter Campground Coordinate Rescue Batch,Cherry / Niobrara River,coordinate_rescue,Private Campgrounds / Rustic,Coordinate rescue batch,Medium,NPS + operators,NPS official local-campground inventory; operator confirmation needed per site,Every listed outfitter needs final action in integration; this row is the durable batch memory,Add lead batch; split next,,v23.1.68,"NPS Niobrara camping page lists Brewer’s, Dryland Aquatics, Graham, Little Outlaw, Niobrara River Ranch, Rock Barn, Fritz’s Island/Stans Landing, Prairie River/Sunny Brook and others as local campgrounds/outfitters. ([National Park Service][28])"
ne-lead-cherry-niobrara-river-ranch-coordinate-rescue,NE,Niobrara River Ranch,Cherry / Niobrara River,coordinate_rescue,Private Campgrounds,coordinate_rescue,Medium,NE_W7 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Real campground; coordinate blocked,Add lead,,v23.1.69,
ne-lead-cherry-dryland-aquatics-coordinate-rescue,NE,Dryland Aquatics Campground,Cherry / Sparks-Niobrara River,coordinate_rescue,Private Campgrounds,coordinate_rescue,Medium,NE_W7 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,"Do not pin river, store, or broad Sparks centroid",Add lead,,v23.1.69,
ne-lead-ne-cherry-rocky-ford-camp-and-outfitters,NE,Rocky Ford Camp & Outfitters,Cherry / Valentine / Niobrara River,coordinate_rescue,Private Campgrounds,New active candidate,Medium,Operator official,Operator address; exact coordinate needs snap,"Active candidate proof exists, but no import-safe coordinate was available in the worker return. Address/map/reservation coordinate rescue required.",Add active after coordinate snap,,v23.1.68,"Operator says it is a privately owned campground/outfitter on the Niobrara River with tent camping, RV hookups, bunkhouse/cabins, picnic tables, fire rings and showers; address is 41619 River Road. ([Rocky Ford Camp and Outfitters][26])"
ne-lead-victoria-springs-sra-campground-coordinate-rescue,NE,Victoria Springs SRA Campground,Custer / Anselmo-Merna,coordinate_rescue,Modern Campgrounds,lead_coordinate_rescue,Medium,Nebraska Game & Parks,Official proof; coordinate not safely recovered,Small but obvious Custer County state rec campground,Add lead,,v23.1.68,"NGPC says Victoria Springs has Electric Plus, Electric and Basic camping, 21 electrical pads, six Basic non-pad sites, drinking water, modern restrooms, showers and dump/fill station. ([Nebraska Game & Parks Commission][23])"
ne-lead-broken-bow-tomahawk-rv-park-coordinate-rescue,NE,Tomahawk City Park / Broken Bow RV Park,Custer / Broken Bow,coordinate_rescue,Modern Campgrounds or Private/Local,lead_coordinate_rescue,Medium,City official + county tourism,Official city proof; exact coordinate not safely recovered,Obvious Broken Bow municipal miss,Add lead,,v23.1.68,"City of Broken Bow lists RV Park reservations/rates; Custer tourism says tent camping is allowed and 15 pull-through camper sites with full hookups are available, plus dump station. ([Broken Bow, Nebraska][28])"
ne-lead-broken-bow-tomahawk-rv-park,NE,Tomahawk Municipal RV Park,Custer / Broken Bow,coordinate_rescue,Modern Campgrounds,coordinate_rescue,Medium,NE_W5 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,"Public municipal campground, not private RV filler",Add lead,,v23.1.69,
ne-lead-ne-dakota-south-sioux-city-scenic-park-campground,NE,Scenic Park Campground,Dakota / South Sioux City / Missouri River,coordinate_rescue,Modern Campgrounds,New active candidate,Medium,City official,City official proof; coordinate needs final snap,"Active candidate proof exists, but no import-safe coordinate was available in the worker return. Address/map/reservation coordinate rescue required.",Add active after coordinate snap,,v23.1.68,South Sioux City says Scenic Park Campground is a full-service year-round city campground with 135 RV sites along the Missouri River. ([South Sioux City][24])
ne-box-butte-reservoir-campground-coordinate-rescue,NE,Box Butte Reservoir Campground,Dawes / Box Butte Reservoir,coordinate_rescue,Modern Campgrounds,coordinate_rescue,Medium,NE_W4 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Need current official map/GIS or reservation metadata,Add lead; rescue component coordinate,,v23.1.69,
ne-lead-private-eagles-rest-rv-campground,NE,Eagle’s Rest RV & Campground,Dawes / Chadron,research_needed,Private Campgrounds,Public-discovery hit; final operator proof insufficient,Medium,Tourism / discovery lead only,Tourism/social discovery only; no clean operator page reached,Facebook/social/operator gap; do not final-proof from social,Add verification lead,,v23.1.68,"Visit Nebraska lists Eagle’s Rest RV & Campground in Chadron with full hookups, showers, laundry, Wi-Fi, and pull-throughs, but this should be treated as discovery unless operator proof is captured. ([Visit Nebraska][25])"
ne-lead-private-prairie-view-homes-rv-campground,NE,Prairie View Homes RV Campground,Dawes / Chadron,coordinate_rescue,Private Campgrounds,Operator proof found; coordinate rescue needed,Medium,Operator official,Operator proof; exact campground coordinate not extracted,Obvious private campground in Chadron search cluster,Add lead,,v23.1.68,Prairie View Homes’ operator page says it has full-hookup RV sites and tent camping in Chadron. ([Prairie View Homes][24])
ne-lead-crawford-city-park-campground,NE,Crawford City Park Campground,Dawes / Crawford,research_needed,Local / likely Rustic or Modern,Public-discovery hit; official proof not reached,Medium,Discovery source only,Public campground-directory discovery only,Do not import from The Dyrt/Campendium-style listings,Add verification lead,,v23.1.68,"Public search surfaced Crawford City Park camping, but no official city/operator page was captured in this pass."
ne-lead-ne-w8-fremont-lakes-sra,NE,Fremont Lakes SRA,Dodge / Fremont,coordinate_rescue,Modern Campgrounds + Rustic component,Official proof strong; coordinate rescue needed,Medium,Official state,"Official NGPC address; campground maps linked, exact loop pins need map extraction","Active candidate proof exists, but no import-safe coordinate was available in the worker return. Address/map/reservation coordinate rescue required.",Add main record after coordinate spot-check; add separate primitive/basic lead if splitting components,,v23.1.68,"NGPC says Fremont Lakes has Electric Plus, Electric, Basic, and Primitive campsites, showers, modern restrooms, water, dump/fill stations. ([Nebraska Game & Parks Commission][1])"
ne-dodge-fremont-lakes-sra-campground-system,NE,Fremont Lakes SRA Campground System,Dodge / Fremont / Platte River lakes,coordinate_rescue,Modern Campgrounds,coordinate_rescue,Medium,NE_W6 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,High-confidence campground; coordinate still needs final snap,Add active after current-package duplicate check and campground-area coordinate snap,,v23.1.69,
ne-lead-ne-w8-lake-cunningham-campground,NE,Lake Cunningham Campground,Douglas / Omaha,coordinate_rescue,Modern Campgrounds,Official/operator proof strong; coordinate rescue needed,Medium,Official city/operator / Recreation.gov,City/operator campground entrance/address,"Active candidate proof exists, but no import-safe coordinate was available in the worker return. Address/map/reservation coordinate rescue required.",Add after coordinate spot-check,,v23.1.68,"Recreation.gov lists full-hookup, electric, and tent camping with showers and flush restrooms; Lake Cunningham operator lists camping and address. ([Recreation.gov][30])"
ne-lead-ne-w8-two-rivers-sra,NE,Two Rivers SRA campground,Douglas / Waterloo,coordinate_rescue,Modern Campgrounds + Rustic component,Official proof strong; coordinate rescue needed,Medium,Official state,Official NGPC page,"Active candidate proof exists, but no import-safe coordinate was available in the worker return. Address/map/reservation coordinate rescue required.",Add after coordinate rescue,,v23.1.68,"NGPC says Two Rivers has 167 electric pads, 38 non-electric pads, 25 basic equestrian sites, modern restrooms with showers, dump/fill. ([Nebraska Game & Parks Commission][28])"
ne-douglas-two-rivers-sra-campground-system,NE,Two Rivers SRA Campground System,Douglas / Waterloo / Platte-Elkhorn area,coordinate_rescue,Modern Campgrounds,coordinate_rescue,Medium,NE_W6 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Huge obvious public campground,Add active after duplicate check,,v23.1.69,
ne-lead-calamus-reservoir-component-campground-extraction,NE,Calamus Reservoir Component Campgrounds,Garfield / Loup,research_needed,Modern Campgrounds,Component extraction lead,Medium,Nebraska Game & Parks,Official component names; exact points blocked,Useful split work,Add lead,,v23.1.68,"NGPC identifies Homestead Knolls, Nunda Shoal and Valley View Flat campgrounds, plus designated camping spots in some parking-lot areas. ([Nebraska Game & Parks Commission][13])"
ne-lead-grand-island-koa-journey,NE,Grand Island KOA Journey,Hall / Doniphan-Grand Island,coordinate_rescue,Private Campgrounds,coordinate_rescue,Medium,NE_W5 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Obvious I-80 corridor campground,Add lead or promote after coordinate rescue,,v23.1.69,
ne-lead-hall-county-park-campground-coordinate-rescue,NE,Hall County Park / George H. Clayton Campground,Hall / Grand Island,coordinate_rescue,Modern Campgrounds likely,lead_coordinate_rescue,Medium,County official + tourism,Official county camping proof; coordinate not safely recovered,Obvious Grand Island county campground,Add lead,,v23.1.68,"Hall County says the park has a camping season and camper gate hours; Visit Nebraska lists Hall County Park at 3138 W. Schimmer Dr with camper checkout time. ([Hall County, Nebraska][30])"
ne-lead-ne-hall-mormon-island-sra-campgrounds,NE,Mormon Island SRA Cedar / Cottonwood Campgrounds,Hall / Grand Island,coordinate_rescue,Modern Campgrounds,active_candidate,Medium,Nebraska Game & Parks / ReserveAmerica,Official proof; component coordinates needed,"Active candidate proof exists, but no import-safe coordinate was available in the worker return. Address/map/reservation coordinate rescue required.",Add lead; promote after coordinates,,v23.1.68,"NGPC says Mormon Island has Electric Plus, Electric and Basic camping with modern restrooms, showers, dump/fill station and laundry; it identifies Cedar and Cottonwood campground maps. ([Nebraska Game & Parks Commission][22])"
ne-lead-cheyenne-sra-campground,NE,Cheyenne SRA Campground,Hall / Wood River,coordinate_rescue,Modern Campgrounds,coordinate_rescue,Medium,NE_W5 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Small but real campground,Add lead,,v23.1.69,
ne-lead-ne-hall-cheyenne-sra-campground,NE,Cheyenne SRA campground,Hall / Wood River,coordinate_rescue,Modern Campgrounds,active_candidate,Medium,Nebraska Game & Parks,Official proof; coordinate not safely recovered,"Active candidate proof exists, but no import-safe coordinate was available in the worker return. Address/map/reservation coordinate rescue required.",Add lead or active after coordinate rescue,,v23.1.68,"NGPC says Cheyenne’s new campground has 21 electrical campsites with 50-amp service, two ADA sites, and two non-electric tent sites; modern amenities include restroom, fresh-water fill hydrant, vault toilet and boat ramp. ([Nebraska Game & Parks Commission][19])"
ne-lead-harlan-hunter-cove-campground-coordinate-extraction,NE,Hunter Cove Campground,Harlan / Harlan County Lake,coordinate_rescue,Modern Campgrounds,coordinate_rescue,Medium,NE_W5 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Real campground; don’t lose it just because coordinate extraction needs one more pass,Add durable coordinate-extraction lead,,v23.1.69,
ne-lead-ne-harlan-hunter-cove-campground,NE,Hunter Cove Campground / Harlan County Lake,Harlan / Republican City,coordinate_rescue,Modern Campgrounds,active_candidate,Medium,Recreation.gov / USACE,Official campground proof; exact coordinate not safely recovered,"Active candidate proof exists, but no import-safe coordinate was available in the worker return. Address/map/reservation coordinate rescue required.",Add lead unless coordinate is recovered before import,,v23.1.68,"Recreation.gov says Hunter Cove has 150 campsites, both electric and non-electric, plus playground, volleyball court, boat ramp, marinas nearby, and fish-cleaning station. ([Recreation.gov][8])"
ne-lead-swanson-macklin-bay-spring-canyon-split,NE,Swanson SRA Macklin Bay / Spring Canyon Campground Split,Hitchcock / Trenton,coordinate_rescue,Modern Campgrounds,coordinate_rescue,Medium,NE_W5 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Split should not be collapsed forever,Add lead,,v23.1.69,
ne-lead-ne-holt-oneill-carney-park-campground,NE,Carney Park Campground,Holt / O’Neill,coordinate_rescue,Modern Campgrounds,New active candidate,Medium,City official,City official proof; coordinate needs final snap,"Active candidate proof exists, but no import-safe coordinate was available in the worker return. Address/map/reservation coordinate rescue required.",Add active after coordinate snap,,v23.1.68,"O’Neill says Carney Park has 18 camping spaces with water/electric, restrooms and hot showers; it lists RV/tent fees. ([City of O'Neill, Nebraska][18])"
ne-lead-ne-w8-rock-creek-station-sra,NE,Rock Creek Station SRA campground,Jefferson / Fairbury,coordinate_rescue,Modern Campgrounds,Official proof strong; coordinate rescue needed,Medium,Official state / reservation,Official NGPC / reservation proof; coordinate needed,"Active candidate proof exists, but no import-safe coordinate was available in the worker return. Address/map/reservation coordinate rescue required.",Add main record; lead for horse camp,,v23.1.68,"NGPC says Rock Creek Station has Electric, Basic, and Basic Equestrian campsites, modern shower/restroom building, water, dump/fill; ReserveAmerica confirms horse camping area. ([Nebraska Game & Parks Commission][14])"
ne-lead-ne-kearney-fort-kearny-sra-campgrounds,NE,Fort Kearny SRA East / West Campgrounds,Kearney / Kearney area,coordinate_rescue,Modern Campgrounds,active_candidate,Medium,Nebraska Game & Parks / ReserveAmerica,Official proof; address/reservation source recovered; component coordinates needed,"Active candidate proof exists, but no import-safe coordinate was available in the worker return. Address/map/reservation coordinate rescue required.",Add lead / split components,,v23.1.68,"NGPC says Fort Kearny has Electric Plus, Electric and Basic camping, showers, modern restrooms, dump/fill station, and East/West campgrounds; ReserveAmerica gives address 1020 V Road. ([Nebraska Game & Parks Commission][21])"
ne-lead-minden-pioneer-village-campground,NE,Pioneer Village Campground,Kearney County / Minden,coordinate_rescue,Private Campgrounds,coordinate_rescue,Medium,NE_W5 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Obvious operator campground in corridor,Add lead or promote after coordinate rescue,,v23.1.69,
ne-lake-ogallala-east-campground-coordinate-rescue,NE,Lake Ogallala East Campground,Keith / Lake Ogallala,coordinate_rescue,Modern Campgrounds,coordinate_rescue,Medium,NE_W4 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Do not use Lake Ogallala center/dam,Extract reservation metadata or official GIS,,v23.1.69,
ne-lead-private-ogallala-i80-koa-journey,NE,Ogallala / I-80 KOA Journey,Keith / Ogallala,coordinate_rescue,Private Campgrounds,Operator proof found; coordinate/address import can be rescued,Medium,Operator official,Operator address/source; coordinate not extracted in this return,"Modern/private lower priority, but obvious public campground",Add lead or promote after address spot-check,,v23.1.68,"KOA lists the Ogallala/I-80 KOA Journey with RV/tent camping and address 221 Road East 85, Ogallala. ([KOA][23])"
