id,state,name,countyRegion,leadType,likelyLayer,status,priority,sourceType,coordinateConfidence,blocker,nextAction,relatedActiveOrPendingRecord,lastCheckedVersion,notes
mn-lead-charles-lindbergh-state-park-campground-coordinate-rescue,MN,Charles A. Lindbergh State Park campground,Morrison County / Little Falls,coordinate_or_promotion_rescue,Rustic / Primitive,State park campground proof; coordinate needed,High,ExploreMN / state tourism,No safe campground coordinate recovered,Electric alone does not make Modern without shower proof.,Add coordinate-rescue lead.,None found,v23.1.60-ledger,"Amenities/access: 38 sites; 15 electric; boat access Source: Explore Minnesota lists 38 campsites, 15 electric, boat access, and a canoe/backpack campsite. ([Explore Minnesota][29]) Coordinate rescue attempts: Need DNR map/GIS/reservation coordinate."
mn-lead-mower-adventure-bound-beaver-trails-coordinate-rescue,MN,Adventure Bound Beaver Trails,Mower County / Austin,coordinate_or_promotion_rescue,Private Campgrounds,Operator proof strong; coordinate rescue needed,High,Operator + booking/reservation,Operator address found; exact coordinate not recovered from accessible snippets,"Do not skip; this is an obvious miss, but coordinate still must be map-checked",Geocode/map-check 21943 630th Ave; promote to Private Campgrounds,No lead match,v23.1.60-ledger,"Amenities/access: Private family camping resort; RV/tent/lodging; seasonal; I-90/Austin area Source: https://www.abcamping.com/beavertrails/ and https://www.abcamping.com/beavertrails/connect_us.php — operator gives address 21943 630th Ave, Austin; booking page says tent/lodging/RV sites. Coordinate rescue attempts: Operator address searched; coordinate search returned address proof but not a lat/lng. Census geocoder direct fetch blocked in tool."
mn-lead-murray-lake-sarah-county-park-campground,MN,Lake Sarah County Park Campground,Murray County,official_proof_followup,Rustic / Primitive,official county campground candidate,High,County official PDF,Official Murray County parks brochure/PDF; exact coordinate from county GIS/map needed,Layer Rustic unless official shower/full hookup proof is found.,Coordinate rescue from county GIS; duplicate check.,,v23.1.57,Worker 3 MN Southwest / I-90 Prairie / Blue Earth River. Original final action: ADD ACTIVE CANDIDATE. Active duplicate check in worker return: REPO CHECK BLOCKED.
mn-lead-lake-shetek-state-park-main-campgrounds,MN,Lake Shetek State Park Main Campgrounds,Murray County,official_proof_followup,Modern Campgrounds,official campground candidate,High,Official MN DNR,Official DNR virtual tour; exact coordinate should come from DNR campground/reservation map,Very strong official active candidate if absent. Could split main modern campground from cart-in/rustic opportunities.,Repo duplicate check; extract campground marker from official DNR map/reservation map.,,v23.1.57,Worker 3 MN Southwest / I-90 Prairie / Blue Earth River. Original final action: ADD ACTIVE CANDIDATE. Active duplicate check in worker return: REPO CHECK BLOCKED.
mn-lead-lake-shetek-park-lake-campsite,MN,Lake Shetek — Park Lake Campsite,Murray County,official_proof_followup,Boat / Backpack,official cart-in / walk-in campsite candidate,High,Official MN DNR,Official DNR virtual tour; exact point from DNR map/reservation needed,Good separate Boat / Backpack candidate if current map tracks individual walk/cart-in state park campsites.,Coordinate rescue from DNR map/reservation.,,v23.1.57,Worker 3 MN Southwest / I-90 Prairie / Blue Earth River. Original final action: ADD ACTIVE CANDIDATE. Active duplicate check in worker return: REPO CHECK BLOCKED.
mn-lead-murray-lime-lake-park-campground-coordinate-rescue,MN,Lime Lake Park Campground,Murray County,coordinate_rescue,Rustic / Primitive,coordinate_rescue,High,County official,Official Murray County parks system and brochure; exact camping details need direct park page/map confirmation,Keep as lead until direct official campground detail is recovered.,Coordinate/amenity rescue.,,v23.1.57,Worker 3 MN Southwest / I-90 Prairie / Blue Earth River. Original final action: ADD TO data/leads.js. Active duplicate check in worker return: REPO CHECK BLOCKED.
mn-lead-murray-seven-mile-lake-park-campground,MN,Seven Mile Lake Park Campground,Murray County,official_proof_followup,Rustic / Primitive,official county campground candidate,High,County official,Official Murray County parks page/PDF; exact point from county GIS/map needed,Good active county-park candidate.,Coordinate rescue from county map/GIS.,,v23.1.57,Worker 3 MN Southwest / I-90 Prairie / Blue Earth River. Original final action: ADD ACTIVE CANDIDATE. Active duplicate check in worker return: REPO CHECK BLOCKED.
mn-lead-fort-ridgely-state-park-campground-boundary-check,MN,Fort Ridgely State Park Campgrounds,Nicollet / Renville edge,official_proof_followup,Modern Campgrounds + Rustic / Primitive + Boat / Backpack,official campground but county-lock boundary check needed,High,Official MN DNR,Official DNR page; exact county/campground boundary and coordinates needed,"Include only if campground is within assigned Nicollet/Sibley lock; address is Fairfax, so boundary needs verification.",Check DNR map and county boundary; add/correct if in lock and absent.,,v23.1.57,Worker 3 MN Southwest / I-90 Prairie / Blue Earth River. Original final action: NEEDS VERIFICATION. Active duplicate check in worker return: REPO CHECK BLOCKED.
mn-lead-nobles-olson-park-campground-coordinate-rescue,MN,Olson Park Campground,Nobles County / Worthington,coordinate_or_promotion_rescue,Modern Campgrounds,Official city proof; coordinate rescue needed,High,Official city,Official address/page; no active-safe coordinate recovered,Do not use Sunset Bay/disc-golf coordinate as campground pin,Map-check official address/park loop and promote,MATCHED EXISTING LEAD — update,v23.1.60-ledger,"Amenities/access: City campground; electric/non-electric daily rates; seasonal open window Source: https://www.worthingtonmn.gov/olson-park-campground — official page lists Olson Park Campground at 951 N Crailsheim Rd, Worthington, with seasonal daily rates. Coordinate rescue attempts: Official address searched; candidate coordinate not promoted because available coords were not campground-loop proof"
mn-lead-worthington-olson-park-campground,MN,Olson Park and Campground,Nobles County / Worthington,official_proof_followup,Modern Campgrounds,official municipal campground candidate,High,City official,Official City of Worthington page/PDF; exact coordinate from city map/reservation needed,Strong active candidate.,Coordinate rescue; duplicate check.,,v23.1.57,Worker 3 MN Southwest / I-90 Prairie / Blue Earth River. Original final action: ADD ACTIVE CANDIDATE. Active duplicate check in worker return: REPO CHECK BLOCKED.
mn-lead-norman-county-fairgrounds-camping-public-non-event-check,MN,Norman County Fairgrounds / Raceway Camping,Norman / Ada,verification,Needs Verification,event_public_non_event_unclear,High,Fair/raceway official sources,"Fair/raceway sources show camping, but public non-event camping unclear.",Do not import as public campground unless non-event overnight camping is official.,Keep Needs Verification.,No lead match.,v23.1.60-ledger,Amenities/access: Fair/event camping with limited hookups. Source: Fair page lists camping during fair; raceway/fair association sources indicate camping/hookups around events. ([Norman County Fair][33]) Coordinate rescue attempts: Fair/raceway sources checked; no public non-event campground proof found.
mn-lead-halstad-temporary-rv-campground-public-status-check,MN,Halstad Temporary RV Campground,Norman / Halstad,verification,Needs Verification,temporary_campground_public_status_unclear,High,Official city,City confirms temporary RV campground; long-term/permanent public campground status unclear.,"Could belong as Overnight Parking/Fairgrounds-style, but layer/status unclear.",Keep Needs Verification; decide schema treatment.,No lead match.,v23.1.60-ledger,"Amenities/access: Temporary RV campground. Source: City of Halstad has a temporary RV campground at the former high school north parking lot with reservations required. ([Halstad][32]) Coordinate rescue attempts: Official city source checked; location is former school parking lot, so do not treat as ordinary permanent campground without policy decision."
mn-lead-heiberg-park-west-camping-coordinate-rescue,MN,Heiberg Park West Camping,Norman / Twin Valley,coordinate_or_promotion_rescue,Rustic / Primitive,existing_combined_lead_split_coordinate_rescue,High,Official city,Official camping proof found; no import-safe campground coordinate recovered.,Keep separate from City RV Hookup Site.,Update existing lead; extract official park/campground coordinate.,Matched combined Twin Valley lead; split/update recommended.,v23.1.60-ledger,"Amenities/access: Electric hookups, fire rings, picnic tables. Source: City says Heiberg Park West has camping with electric hookups, campfire rings, and picnic tables; official PDF identifies six Heiberg Park sites. ([City of Twin Valley][8]) Coordinate rescue attempts: Official city page checked; no official map/GIS coordinate recovered."
mn-lead-twin-valley-city-camping-areas-coordinate-rescue,MN,Twin Valley City Camping Areas / Heiberg Park West,Norman County / Twin Valley,coordinate_rescue,Needs Verification,`official_camping_confirmed_coordinate_amenity_needed`,High,City of Twin Valley official page,City confirms camping areas but exact campground coordinates/modern triad not recovered.,Needs split/amenity check; not enough for Modern without shower/restroom proof.,Extract city/county GIS or campground map; verify bathhouse/restroom.,,v23.1.57,Worker 1 MN Northwest / Red River / Detroit Lakes. Original final action: EXTERNAL ACCESS REQUIRED. Active duplicate check in worker return: BLOCKED.
mn-lead-chippewa-nf-dispersed-backcountry-exact-extraction,MN,Chippewa NF maintained dispersed/backcountry campsite exact extraction,North-central MN / Chippewa NF,coordinate_rescue / gis_extraction_needed,Boat / Backpack or Rustic / Primitive by access,gis_extraction_needed,High,USFS GIS / official recreation pages / map services,NO HONEST COORDINATE FOUND for unresolved sites,Active Chippewa NF reference row says maintained dispersed/backcountry campsite systems require exact official facility/site coordinates before import.,"Extract official Chippewa NF backcountry/dispersed campsite points from USFS GIS, recreation pages, PDFs, or map services.",Active s190 Chippewa National Forest is Info / Reference only.,v23.1.54-historical-backfill,High-value historical lead.
mn-lead-superior-nf-boundary-area-outline,MN,Superior National Forest boundary / dispersed-area outline follow-up,Northeast MN / Superior NF,area_outline_followup / gis_extraction_needed,Boondocking / Dispersed or Info / Reference,gis_extraction_needed,High,USFS official GIS / forest boundary / MVUM / camping rules,OFFICIAL AREA/RULE MARKER needed,Broad forest row should not act as campsite pin; official geometry needed for future area/rule record.,Extract official USFS boundary/MVUM/camping-rule geometry and represent as outline or area/rule marker.,Superior NF has active exact/system records from v23.1.15/v23.1.43; broad row should stay reference only.,v23.1.54-historical-backfill,"Geometry upgrade lead, not active point add."
mn-lead-chester-woods-park-campground-coordinate-rescue,MN,Chester Woods Park Campground,Olmsted,coordinate_or_promotion_rescue,Modern Campgrounds,coordinate_rescue,High,County official + tourism,Official county campground proof; exact coordinate not safely recovered,Possible split: Modern drive-in + Boat/Backpack canoe-in,Add lead; promote after coordinate split,No exact lead found,v23.1.60-ledger,"Amenities/access: Electric/non-electric sites; showers; remote canoe-in sites Source: Olmsted County lists Chester Woods camping at 8378 Hwy 14 E; Explore Minnesota describes 50-unit campground, electric and non-electric sites, showers, and remote canoe-in sites. ([Olmsted County][11]) Coordinate rescue attempts: Official address recovered; exact campground loop coordinate still needs map/geocode extraction"
mn-lead-glendalough-state-park-cart-canoe-camping,MN,Glendalough State Park Cart-in / Canoe-in Camping,Otter Tail County / Battle Lake,coordinate_rescue,Boat / Backpack,`official_camping_confirmed_coordinate_needed`,High,Minnesota DNR + Otter Tail County official/local source,DNR confirms cart-in/canoe-in camping; exact campsite coordinates not recovered.,"Strong Boat / Backpack candidate, likely needs individual or system marker.",Extract DNR reservation/map coordinates; split canoe-in if exact points exist.,,v23.1.57,Worker 1 MN Northwest / Red River / Detroit Lakes. Original final action: EXTERNAL ACCESS REQUIRED. Active duplicate check in worker return: BLOCKED.
mn-lead-fergus-falls-delagoon-park-campground,MN,DeLagoon Park Campground,Otter Tail County / Fergus Falls,coordinate_rescue,Modern Campgrounds,`official_city_campground_confirmed_coordinate_needed`,High,City of Fergus Falls + local tourism,City confirms modern campground project/details; exact coordinate needs city map/GIS.,Current/opening-status note matters.,Verify active/open status; extract city campground coordinate.,,v23.1.57,Worker 1 MN Northwest / Red River / Detroit Lakes. Original final action: EXTERNAL ACCESS REQUIRED. Active duplicate check in worker return: BLOCKED.
mn-lead-maplewood-state-park-backpack-sites-coordinate-rescue,MN,Maplewood State Park Backpack Sites,Otter Tail County / Maplewood SP,coordinate_rescue,Boat / Backpack,`official_backpack_sites_confirmed_coordinate_rescue`,High,Minnesota DNR official virtual tour,DNR confirms 3 backpack sites; exact site coordinates not recovered.,Exact points likely in DNR reservation/map data.,Extract individual DNR site coordinates or georeference official map.,,v23.1.57,Worker 1 MN Northwest / Red River / Detroit Lakes. Original final action: ADD TO data/leads.js. Active duplicate check in worker return: BLOCKED.
mn-lead-maplewood-state-park-main-campgrounds,MN,Maplewood State Park Main / Horse Campgrounds,Otter Tail County / Pelican Rapids area,coordinate_rescue,Modern Campgrounds,`official_camping_confirmed_coordinate_needed`,High,Minnesota DNR official virtual tour,Exact campground coordinate not recovered here.,Separate backpack sites should not be buried if exact points are recoverable.,Check active duplicate; extract DNR campground marker; consider separate backpack row.,,v23.1.57,Worker 1 MN Northwest / Red River / Detroit Lakes. Original final action: EXTERNAL ACCESS REQUIRED. Active duplicate check in worker return: BLOCKED.
mn-lead-phelps-mill-county-park-primitive-campsites,MN,Phelps Mill County Park Primitive Campsites,Otter Tail County / Phelps Mill,coordinate_rescue,Rustic / Primitive,`official_county_camping_confirmed_coordinate_needed`,High,Otter Tail County official page,County confirms primitive campsites; exact coordinate/site points not recovered.,Include construction/reservation caveat in popup if imported before 2026 season settles.,Check active duplicate; extract county park map coordinate; verify current opening status.,,v23.1.57,Worker 1 MN Northwest / Red River / Detroit Lakes. Original final action: EXTERNAL ACCESS REQUIRED. Active duplicate check in worker return: BLOCKED.
mn-lead-mantrap-lake-campground-geopdf-coordinate-rescue,MN,Mantrap Lake Campground,Paul Bunyan State Forest / Hubbard County,coordinate_rescue,Rustic / Primitive,official_geopdf_coordinate_extraction_needed,High,MN DNR official GeoPDF/map,Official DNR GeoPDF proof; exact coordinate not extracted,Do not use forest/lake centroid.,Georeference DNR GeoPDF or extract DNR GIS point.,,v23.1.57,Worker 4 MN Central / North-Central / Chippewa Lakes. Original final action: ADD TO data/leads.js. Active duplicate check in worker return: NO ACTIVE ROW FOUND.
mn-lead-gulch-lake-campground-geopdf-coordinate-rescue,MN,Gulch Lake Campground and Group Site,Paul Bunyan State Forest / Hubbard-Cass edge,coordinate_rescue,Rustic / Primitive,official_geopdf_coordinate_extraction_needed,High,MN DNR official GeoPDF/map,Official DNR GeoPDF proof; exact coordinate not extracted,Do not use lake center.,Georeference DNR GeoPDF or extract DNR GIS point.,,v23.1.57,Worker 4 MN Central / North-Central / Chippewa Lakes. Original final action: ADD TO data/leads.js. Active duplicate check in worker return: NO ACTIVE ROW FOUND.
mn-lead-falls-stay-n-play-private-rv-park-coordinate-rescue,MN,Falls Stay N Play Campground,Pennington / Thief River Falls,coordinate_or_promotion_rescue,Private Campgrounds,operator_proof_coordinate_rescue,High,Private/operator official site,Address exists but coordinate not import-safe; official address conflict needs resolution.,Real private campground; not an alias for Tourist Park.,Add lead; promote after parcel/operator-map coordinate rescue.,No lead match in supplied ZIP.,v23.1.60-ledger,"Amenities/access: 75 full-hookup sites; bathhouse; laundry; public-facing private campground. Source: Operator says Falls Stay N Play is open to the public and has 75 full-hookup sites, indoor bathhouse, laundry, playground, go-karts, and mini golf; operator address appears as 17141 US Hwy 59 NE. ([Falls Stay N Play][5]) Coordinate rescue attempts: Checked operator site and tourism source; address found, but exact RV/campground point needs map/parcel verification."
mn-lead-thief-river-falls-tourist-park-campground,MN,Thief River Falls Tourist Park Campground,Pennington County / Thief River Falls,coordinate_rescue,Modern Campgrounds,`official_operator_campground_confirmed_coordinate_needed`,High,Campground/operator + local tourism source,Campground address/operation found; exact coordinate still needs official map or reservation point.,Good active candidate after official/operator coordinate extraction.,Check active duplicate; extract Campspot/operator/city coordinate.,,v23.1.57,Worker 1 MN Northwest / Red River / Detroit Lakes. Original final action: EXTERNAL ACCESS REQUIRED. Active duplicate check in worker return: BLOCKED.
mn-lead-rock-lake-campground-geopdf-coordinate-rescue,MN,Rock Lake Campground,Pillsbury State Forest / Cass County,coordinate_rescue,Rustic / Primitive,official_geopdf_coordinate_extraction_needed,High,MN DNR official GeoPDF/map,Official DNR GeoPDF proof; exact coordinate not extracted,Do not use lake center.,Georeference DNR GeoPDF or extract DNR GIS point.,,v23.1.57,Worker 4 MN Central / North-Central / Chippewa Lakes. Original final action: ADD TO data/leads.js. Active duplicate check in worker return: NO ACTIVE ROW FOUND.
mn-lead-walter-stark-horse-camp-geopdf-coordinate-rescue,MN,Walter E. Stark Horse Assembly Area and Campground,Pillsbury State Forest / Cass County,coordinate_rescue,Rustic / Primitive,official_geopdf_coordinate_extraction_needed,High,MN DNR official GeoPDF/map,Official DNR GeoPDF proof; exact coordinate not extracted,Coordinate extraction needed.,Georeference DNR GeoPDF or extract DNR GIS point.,,v23.1.57,Worker 4 MN Central / North-Central / Chippewa Lakes. Original final action: ADD TO data/leads.js. Active duplicate check in worker return: NO ACTIVE ROW FOUND.
mn-lead-split-rock-creek-state-park-campground,MN,Split Rock Creek State Park Campground,Pipestone County,official_proof_followup,Modern Campgrounds,official campground candidate,High,Official MN DNR,Official DNR virtual tour and 2026 DNR park map; exact campground coordinate extraction needed,Strong official candidate.,Check active MN records; add if absent.,,v23.1.57,Worker 3 MN Southwest / I-90 Prairie / Blue Earth River. Original final action: ADD ACTIVE CANDIDATE. Active duplicate check in worker return: REPO CHECK BLOCKED.
mn-lead-red-river-sra-main-campground-coordinate-rescue,MN,Red River State Recreation Area Main Campground,Polk / East Grand Forks,area_geometry_or_coordinate_rescue,Modern Campgrounds,existing_lead_coordinate_rescue,High,MN DNR + East Grand Forks Parks,Official/operator address and proof found; exact campground coordinate not recovered.,Main campground should not absorb walk-in tent sites if site points are recoverable.,Update lead; extract DNR/operator reservation coordinate.,Matched existing lead.,v23.1.60-ledger,"Amenities/access: Full hookups, electric-only, group camping, walk-in tent inventory. Source: DNR lists full-hookup campsites at 515 2nd Street Northwest; East Grand Forks Parks says the campground has 113 campsites, 85 full-hookup RV sites, electric-only sites, walk-in tent sites, and group camping. ([MN DNR][20]) Coordinate rescue attempts: DNR/operator address checked; exact campground marker not recovered."
mn-lead-fertile-municipal-camping-system-coordinate-rescue,MN,Fertile municipal camping system / Sand Hills area,Polk / Fertile,area_geometry_or_coordinate_rescue,Needs Verification,obvious_miss_system_coordinate_rescue,High,Official city / local organization,Official city/tourism proof indicates multiple camping options; individual campground names/coordinates need extraction.,Do not create one sloppy blob. Split after official map review.,Add system lead; extract specific campground names/points from city map.,No lead match.,v23.1.60-ledger,Amenities/access: Multiple municipal/area camping options. Source: Fertile city says there are four places to camp; AELC source references camping among recreation offerings. ([Fertile MN][27]) Coordinate rescue attempts: City pages checked; individual site names and coordinates not fully recovered.
mn-lead-cross-lake-tilberg-county-park-campground-coordinate-rescue,MN,Cross Lake–Tilberg County Park Campground,Polk / Fosston area,coordinate_or_promotion_rescue,Rustic / Primitive,obvious_miss_coordinate_rescue,High,Official county park,Official county proof found; exact coordinate not recovered.,Electric but no shower proof; Rustic / Primitive safer.,Add lead; extract county/GIS coordinate.,No lead match.,v23.1.60-ledger,"Amenities/access: 20 electric, 10 primitive, restrooms, dump, water hydrants. Source: Polk County identifies 30 campsites at Cross Lake–Tilberg, including 20 electric and 10 primitive sites, with boat access, dump, restrooms, and water hydrants. ([Polk County][26]) Coordinate rescue attempts: Official county page/address/directions checked; exact campsite/campground coordinate not recovered."
mn-lead-polk-county-park-maple-lake-campground-coordinate-rescue,MN,Polk County Park / Maple Lake Campground,Polk / Maple Lake,coordinate_or_promotion_rescue,Modern Campgrounds,obvious_miss_coordinate_rescue,High,Official county park,Official county proof found; exact campground coordinate not recovered in this pass.,Polk County park campground is a real miss.,Add lead; extract county/GIS/reservation coordinate.,No lead match.,v23.1.60-ledger,"Amenities/access: Electric/seasonal sites, showers/restrooms, dump station. Source: Polk County Park has 17 overnight electric sites and 46 seasonal sites, hookups, dump station, restrooms, showers, and swimming. ([Polk County][25]) Coordinate rescue attempts: Official county page checked; no exact campground coordinate recovered."
mn-lead-red-river-state-recreation-area-main-campground,MN,Red River State Recreation Area Campground,Polk County / East Grand Forks,coordinate_rescue,Modern Campgrounds,`official_camping_confirmed_coordinate_needed`,High,Minnesota DNR + East Grand Forks official/local source,Exact campground coordinate not recovered here.,Main campground is active-ready after coordinate/duplicate check. Walk-in riverfront sites may deserve separate Boat / Backpack or Rustic row if exact points recovered.,Check active duplicate; extract DNR/reservation coordinate; consider separate walk-in site lead.,,v23.1.57,Worker 1 MN Northwest / Red River / Detroit Lakes. Original final action: EXTERNAL ACCESS REQUIRED. Active duplicate check in worker return: BLOCKED.
mn-lead-red-river-sra-walk-in-riverfront-sites-coordinate-rescue,MN,Red River SRA Walk-in Riverfront Tent Sites,Polk County / East Grand Forks / Red River,coordinate_rescue,Boat / Backpack,`official_walk_in_sites_confirmed_coordinate_rescue`,High,Minnesota DNR official virtual tour,Exact walk-in site coordinates not recovered here.,Could be separate from the modern RV campground if exact points are recoverable.,Extract DNR/reservation site coordinates or keep as campground subfeature.,,v23.1.57,Worker 1 MN Northwest / Red River / Detroit Lakes. Original final action: ADD TO data/leads.js. Active duplicate check in worker return: BLOCKED.
mn-lead-roholt-camp-park-mcintosh-coordinate-rescue,MN,Roholt Camp and Park / McIntosh Roholt Park,Polk County / McIntosh,coordinate_or_promotion_rescue,Rustic / Primitive,municipal_operator_proof_coordinate_needed,High,Seed target / likely municipal/community park lead,NO HONEST COORDINATE FOUND,"Do not use McIntosh city center, city hall, park centroid, ballfield, or parking lot.","Search McIntosh municipal pages, board minutes, county GIS, local contact.",No existing lead match found,v23.1.60-ledger,Amenities/access: Overnight/public status and amenities unresolved from accessible official sources Source: Uploaded Bulldog handoff seed target; accessible official McIntosh/Roholt camping page not recovered Coordinate rescue attempts: Checked package; searched Roholt/McIntosh variants. No official campground page/coordinate recovered.
mn-lead-glacial-lakes-state-park-horse-backpack-group-coordinate-rescue,MN,Glacial Lakes State Park Horse / Backpack / Group Components,Pope,coordinate_or_promotion_rescue,Boat / Backpack,Research Needed,High,Official DNR/reservation context,Component coordinates blocked.,Needs component split later.,Keep lead.,YES,v23.1.60-ledger,"Amenities/access: Horse/backpack/group components likely, but split proof needed. Source: Same official reservation context; component-level coordinate/layer split unresolved. ([Reserve Minnesota][32]) Coordinate rescue attempts: Searched DNR/reservation; no component coordinates recovered."
mn-lead-glacial-lakes-state-park-horse-or-backpack-components,MN,Glacial Lakes State Park horse/backpack/group camping components,Pope / Glacial Lakes,coordinate_rescue,Rustic / Primitive or Boat / Backpack by component,coordinate_rescue / component_split,High,Minnesota DNR source extraction needed,NO HONEST COMPONENT COORDINATES FOUND,Component split only; not an active add until official inventory is recovered.,"Check DNR reservation inventory and campground map for horse camp, group camp, backpack/cart-in/hike-in units.",,v23.1.57,Worker 2 MN West-Central / Prairie Lakes / Upper MN River. Original final action: ADD TO data/leads.js. Active duplicate check in worker return: No active component record found by exact name in v23.1.55 ZIP.
mn-lead-glacial-lakes-state-park-main-campground-coordinate-rescue,MN,Glacial Lakes State Park main campground,Pope / Starbuck / Glacial Lakes,coordinate_rescue,Modern Campgrounds or Rustic / Primitive after amenity proof,coordinate_rescue,High,Minnesota DNR official state park page + reservation/GIS/PDF needed,NO HONEST CAMPGROUND COORDINATE FOUND,"Do not use Signalness Lake center, beach, trailhead, or park centroid.",Extract official campground coordinate and service level from DNR reservation map / GeoPDF / Recreation Compass / agency contact.,,v23.1.57,Worker 2 MN West-Central / Prairie Lakes / Upper MN River. Original final action: ADD TO data/leads.js. Active duplicate check in worker return: No exact active MN match found in v23.1.55 ZIP.
mn-lead-old-crossing-treaty-park-primitive-camping-coordinate-rescue,MN,Old Crossing Treaty Park Primitive Camping,Red Lake / near Huot,coordinate_or_promotion_rescue,Rustic / Primitive,obvious_miss_coordinate_rescue,High,Official county,Official county proof found; exact camping-area coordinate not recovered.,Do not use monument/park centroid.,Add lead; extract official camping-area marker.,No lead match.,v23.1.60-ledger,"Amenities/access: Primitive camping; no generators; 3-day limit. Source: Red Lake County says overnight camping is allowed at Old Crossing Treaty Park, primitive camping only, no generators, and 3-day limit. ([Red Lake County][15]) Coordinate rescue attempts: County source checked; no map/GIS camping-area coordinate recovered."
mn-lead-voyageurs-view-campground-coordinate-rescue,MN,Voyageur’s View Campground,Red Lake / north of Red Lake Falls,coordinate_or_promotion_rescue,Private Campgrounds,obvious_miss_private_coordinate_rescue,High,Private/operator + tourism,Operator/tourism address found; exact campground coordinate not recovered.,Public-facing private campground; in scope.,Add lead; extract operator/reservation/parcel coordinate.,No lead match.,v23.1.60-ledger,"Amenities/access: Private campground/outfitter; RV/tent sites; showers; dump station. Source: Operator places campground north of Red Lake Falls on 105th Ave SW; Explore Minnesota gives address 18611 105th Ave SW and lists 50 RV sites, 50 tent sites, flush toilets, showers, electric, and dump station. ([voyageursview][16]) Coordinate rescue attempts: Operator/address checked; no safe campground-loop coordinate recovered."
mn-lead-red-lake-falls-city-campgrounds-coordinate-rescue,MN,Red Lake Falls Sportsman’s Park and Riverside Park Campgrounds,Red Lake County / Red Lake Falls,coordinate_rescue,Needs Verification,`official_campgrounds_confirmed_split_needed`,High,City of Red Lake Falls official page / reservation source,City confirms two campgrounds but exact separate coordinates/amenities need extraction.,Needs split into separate campground records if both absent.,Pull Campspot/city map data; verify amenities and exact markers.,,v23.1.57,Worker 1 MN Northwest / Red River / Detroit Lakes. Original final action: EXTERNAL ACCESS REQUIRED. Active duplicate check in worker return: BLOCKED.
mn-lead-renville-county-park-campground-batch,MN,Renville County park campground batch,Renville,coordinate_rescue,Rustic / Primitive / Modern by park,official_source_needed / coordinate_rescue,High,Renville County official parks source needed,NO HONEST COORDINATES FOUND,Do not import whole batch as one record. Birch Coulee may be historic/day-use trap; verify each.,"Open county official parks pages, determine which allow overnight camping, capture coordinates/amenities; reject non-camping parks.",,v23.1.57,Worker 2 MN West-Central / Prairie Lakes / Upper MN River. Original final action: ADD TO data/leads.js. Active duplicate check in worker return: No exact active MN match found.
mn-lead-cannon-river-wilderness-primitive-campsites,MN,Cannon River Wilderness Area primitive campsites,Rice,area_geometry_or_coordinate_rescue,Rustic / Primitive,coordinate_rescue,High,County official,Official county proof; campsite coordinates not recovered,Do not pin entrance/parking as campsites,Add lead; GIS/map extraction,No exact lead found,v23.1.60-ledger,"Amenities/access: Four primitive campsites Source: Rice County says Cannon River Wilderness Area has four primitive campsites, no running water, first-come/3-day max. ([Rice County][14]) Coordinate rescue attempts: Entrance addresses exist, but campsite points not recovered"
mn-lead-greenbush-legion-park-campground-coordinate-rescue,MN,Legion Park Campground,Roseau / Greenbush,coordinate_or_promotion_rescue,Modern Campgrounds,obvious_miss_coordinate_rescue,High,Official city + tourism,Official/tourism proof found; exact coordinate not recovered.,Another plain municipal miss.,Add lead; extract city/parcel/GIS coordinate.,No lead match.,v23.1.60-ledger,"Amenities/access: Water/electric/tent camping indicated; bathrooms, showers, dump station. Source: Greenbush city/tourism sources identify Legion Park campground amenities including bathrooms, showers, and dump station. ([Greenbush][14]) Coordinate rescue attempts: Official/tourism proof checked; no exact campground coordinate recovered."
mn-lead-beltrami-island-blueberry-hill-faunce-campgrounds-coordinate-rescue,MN,Blueberry Hill and Faunce Campgrounds,Roseau / Lake of the Woods edge / Beltrami Island State Forest,coordinate_rescue,Rustic / Primitive / Boat / Backpack,`official_camping_confirmed_coordinate_rescue`,High,Minnesota DNR official forest map/PDF,Official DNR forest map confirms campgrounds; exact points require GeoPDF/GIS extraction.,Same forest system; separate active rows may be better than one blob.,Add lead for exact coordinate extraction; split rows after DNR GeoPDF/GIS point recovery.,,v23.1.57,Worker 1 MN Northwest / Red River / Detroit Lakes. Original final action: ADD TO data/leads.js. Active duplicate check in worker return: BLOCKED.
mn-lead-hawk-tavern-rv-hookups-coordinate-rescue,MN,The Hawk Tavern & Campground / RV Hookups,Roseau / Roosevelt,coordinate_or_promotion_rescue,Private Campgrounds,private_operator_coordinate_access_rescue,High,Tourism/operator listing,Address/proof found; exact campground/RV hookup coordinate not recovered.,Need verify transient camping and whether RV hookups are public overnight stays.,Add lead; verify operator/public access and coordinate.,No lead match.,v23.1.60-ledger,"Amenities/access: RV hookups at tavern/campground. Source: Visit Warroad lists The Hawk Tavern & Campground with RV hookups and address 9775 State Hwy 11, Roosevelt. ([VisitWarroad.com][38]) Coordinate rescue attempts: Address checked; exact RV/campground area not recovered."
