id,state,name,countyRegion,leadType,likelyLayer,status,priority,sourceType,coordinateConfidence,blocker,nextAction,relatedActiveOrPendingRecord,lastCheckedVersion,notes
sd-v23190-lead-lake-poinsett-recreation-area-campgrounds,SD,Lake Poinsett Recreation Area Campgrounds,Hamlin/Brookings edge / Lake Poinsett,sd_public_discovery_coordinate_or_correction_rescue_v23190,Modern Campgrounds,add_candidate,High,Worker 4 public-discovery return; source trail retained from worker table,Official/tourism; scope-edge county verification needed,No honest lat/lng was supplied in the worker active/correction table.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,Listing/GFP search show 106+ campsites and camping cabins. (South Dakota Glacial Lakes and Prairies) Scope-edge candidate; verify campground footprint is within assigned geography before import
sd-v23190-lead-slim-buttes-lodge-and-campground,SD,Slim Buttes Lodge & Campground,Harding / Reva,sd_public_discovery_coordinate_or_correction_rescue_v23190,Private Campgrounds,add_candidate,High,Worker 2 public-discovery return; source trail retained from worker table,"Operator address only: 14703 SD Highway 20, Reva. No honest exact camping-loop coordinate surfaced.",No honest lat/lng was supplied in the worker active/correction table.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,"Operator site gives physical address/name; social/operator snippet says RV hookups. (Slim Buttes Lodge) Private/operator campground near Reva with RV hookups per operator/social proof. Confirm exact camping area, current public booking/access, fees, and season before import."
sd-v23190-lead-menno-city-park-campground,SD,Menno City Park Campground,Hutchinson / Menno,sd_public_discovery_coordinate_or_correction_rescue_v23190,Modern Campgrounds,add_candidate,High,Worker 5 public-discovery return; source trail retained from worker table,Official city proof; exact campground pin required,No honest lat/lng was supplied in the worker active/correction table.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,Menno official page confirms six camp pads with electric/water/dump/bath house. (mennosd.org) Municipal campground; first-come/fee details should be included in popup after verification.
sd-v23190-lead-ingalls-homestead-camping,SD,Ingalls Homestead Camping,Kingsbury / De Smet,sd_public_discovery_coordinate_or_correction_rescue_v23190,Private Campgrounds,add_candidate,High,Worker 5 public-discovery return; source trail retained from worker table,Operator address: 20812 Homestead Road; exact campground area pin required,No honest lat/lng was supplied in the worker active/correction table.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,"Operator pages confirm RV sites, tent camping, covered wagons, bunkhouse; RV sites have water/electric. (Ingalls Homestead) Private/attraction campground; small site count; verify camping area versus museum entrance."
sd-v23190-lead-washington-park-campground,SD,Washington Park Campground,Kingsbury / De Smet,sd_public_discovery_coordinate_or_correction_rescue_v23190,Modern Campgrounds,add_candidate,High,Worker 5 public-discovery return; source trail retained from worker table,Official city park location: Third Street & Harvey Dunn Ave area; exact camping pad pin required,No honest lat/lng was supplied in the worker active/correction table.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,"De Smet official page confirms tent/RV camping, electricity, water, bathhouse, showers. (City of De Smet) Municipal campground in Washington Park; verify pad area before import."
sd-v23190-lead-lake-preston-city-campground,SD,Lake Preston City Campground,Kingsbury / Lake Preston,sd_public_discovery_coordinate_or_correction_rescue_v23190,Modern Campgrounds,add_candidate,High,Worker 5 public-discovery return; source trail retained from worker table,Official city campground page; exact park/campground pin required,No honest lat/lng was supplied in the worker active/correction table.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,Lake Preston official page confirms campground reservations and nightly/monthly rates. (Lake Preston) Municipal campground; verify exact Park Ave campground location.
sd-v23190-lead-prairie-village-camping,SD,Prairie Village Camping,Lake / Madison,sd_public_discovery_coordinate_or_correction_rescue_v23190,Private Campgrounds,add_candidate,High,Worker 5 public-discovery return; source trail retained from worker table,Operator address: 45205 SD Hwy 34; exact campsite area pin required,No honest lat/lng was supplied in the worker active/correction table.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,"Prairie Village/Travel SD confirm public camping, electrical/non-electrical rates, and many campsites. (Travel South Dakota) Private/attraction campground near Lake Herman; verify camping area, not museum entrance."
sd-v23190-lead-days-of-76-campground,SD,Days of ’76 Campground,Lawrence / Deadwood,sd_public_discovery_coordinate_or_correction_rescue_v23190,Private Campgrounds,needs_verification,High,Worker 1 public-discovery return; source trail retained from worker table,Operator/tourism proof; exact campground coordinate needed,No honest lat/lng was supplied in the worker active/correction table. Worker returned this as Needs Verification or coordinate-verification required.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,"Operator/tourism sources describe water/electric sites, tent/dry camping, showers, dump, trolley access. (Days of '76) Public-facing Deadwood campground."
sd-v23190-lead-whistler-gulch-campground,SD,Whistler Gulch Campground,Lawrence / Deadwood,sd_public_discovery_coordinate_or_correction_rescue_v23190,Private Campgrounds,needs_verification,High,Worker 1 public-discovery return; source trail retained from worker table,Operator address available: 235 Cliff St / Hwy 85 South; exact camping-loop coordinate needed,No honest lat/lng was supplied in the worker active/correction table. Worker returned this as Needs Verification or coordinate-verification required.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,Operator source. (Whistler Gulch Campground) Public-facing private campground.
sd-v23190-lead-camp-5-road-dispersed-cluster,SD,Camp 5 Road Dispersed Cluster,Lawrence / Meade edge,sd_public_discovery_coordinate_or_correction_rescue_v23190,Boondocking / Dispersed,needs_verification,High,Worker 1 public-discovery return; source trail retained from worker table,Existing legacy coordinate; community source plus broad official BHNF dispersed rule; MVUM same-spot check needed,Worker returned this as Needs Verification or coordinate-verification required.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,Camp 5 community listing plus official BHNF dispersed rules. (The Dyrt) Keep as Needs Verification unless MVUM/legal same-spot and 3+ independent reports are documented.
sd-lead-spearfish-city-campground,SD,Spearfish City Campground,Lawrence / Spearfish,coordinate rescue,Modern Campgrounds,coordinate_rescue,High,Prior municipal/operator proof return,NO HONEST COORDINATE FOUND,"Strong municipal/operator proof, but no official/import-safe campground coordinate recovered.","Check City of Spearfish campground map, reservation metadata, GIS, or agency contact.",None; not active in SD.js,v23.1.54-historical-backfill,ADD TO data/leads.js. Likely useful; don’t let a future worker re-discover it from scratch.
sd-v23190-lead-new-frontier-campground-and-rv-park,SD,New Frontier Campground and RV Park,Lyman / Presho,sd_public_discovery_coordinate_or_correction_rescue_v23190,Private Campgrounds,needs_verification,High,Worker 3 public-discovery return; source trail retained from worker table,Operator address only; coordinate rescue required,No honest lat/lng was supplied in the worker active/correction table. Worker returned this as Needs Verification or coordinate-verification required.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,"Operator page: full hookups, tent area, pull-throughs, showers, laundry, address; reservation page lists tent/full-hookup/cabin rates. (New Frontier Campground) Strong private campground candidate; do not import until campground-loop coordinate is verified."
sd-v23190-lead-fort-sisseton-historic-state-park-campground,SD,Fort Sisseton Historic State Park Campground,Marshall / Lake City area,sd_public_discovery_coordinate_or_correction_rescue_v23190,Modern Campgrounds,add_candidate,High,Worker 4 public-discovery return; source trail retained from worker table,Official/tourism address; exact campground-loop coordinate needed,No honest lat/lng was supplied in the worker active/correction table.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,Fort Sisseton listing shows camping/camping cabins and address. (South Dakota Glacial Lakes and Prairies) State historic park campground/cabins; verify exact campground point and current reservation details
sd-v23190-lead-roy-lake-state-park-campgrounds,SD,Roy Lake State Park Campgrounds,Marshall / Roy Lake,sd_public_discovery_coordinate_or_correction_rescue_v23190,Modern Campgrounds,add_candidate,High,Worker 4 public-discovery return; source trail retained from worker table,Official/tourism address; two-unit coordinate rescue needed,No honest lat/lng was supplied in the worker active/correction table.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,"Roy Lake listing shows two units, camping cabins, boat launches, beaches. (South Dakota Glacial Lakes and Prairies) State park with multiple campground units; do not collapse to lake center"
sd-v23190-lead-montrose-city-campground-pioneer-park-campground,SD,Montrose City Campground / Pioneer Park Campground,McCook / Montrose,sd_public_discovery_coordinate_or_correction_rescue_v23190,Modern Campgrounds,add_candidate,High,Worker 5 public-discovery return; source trail retained from worker table,Official city proof; exact campground pin required,No honest lat/lng was supplied in the worker active/correction table.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,Montrose official page confirms 39 sites with full hookup/electric/water/electric options. (City of Montrose SD) Municipal campground; verify current name and exact pad area.
sd-v23190-lead-dakota-sunsets-rv-park-and-campground,SD,Dakota Sunsets RV Park & Campground,McCook / Salem,sd_public_discovery_coordinate_or_correction_rescue_v23190,Private Campgrounds,add_candidate,High,Worker 5 public-discovery return; source trail retained from worker table,Operator address: 25495 US-81; exact campground pin required,No honest lat/lng was supplied in the worker active/correction table.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,"Operator/Travel SD pages confirm 54 sites, full hookups, season, I-90/US-81 location. (Dakota Sunsets Campground) Private campground north of I-90 Exit 364."
sd-lead-alkali-creek-trailhead-campground,SD,Alkali Creek Trailhead Campground,Meade / BLM Black Hills edge,coordinate rescue / GIS extraction,Rustic / Primitive,gis_extraction_needed,High,Prior BLM proof return,NO HONEST COORDINATE FOUND,"Official BLM camping proof exists, but no safe campground/trailhead-campground coordinate recovered.","BLM GIS, official map service, field office contact, or official trailhead/campground map extraction.",None; not active in SD.js,v23.1.54-historical-backfill,ADD TO data/leads.js. Do not use generic trailhead/parking coordinate unless official source identifies it as campground marker.
sd-v23190-lead-days-end-campground,SD,Days End Campground,Meade / Sturgis,sd_public_discovery_coordinate_or_correction_rescue_v23190,Private Campgrounds,needs_verification,High,Worker 1 public-discovery return; source trail retained from worker table,Operator site; exact campground coordinate needed,No honest lat/lng was supplied in the worker active/correction table. Worker returned this as Needs Verification or coordinate-verification required.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,"Operator source lists RV, tent, cabins, and glamping. (Days End Campground) Public-facing private campground."
sd-v23190-lead-sturgis-downtown-rv-park,SD,Sturgis Downtown RV Park,Meade / Sturgis,sd_public_discovery_coordinate_or_correction_rescue_v23190,Private Campgrounds,needs_verification,High,Worker 1 public-discovery return; source trail retained from worker table,Operator site; exact campground coordinate needed,No honest lat/lng was supplied in the worker active/correction table. Worker returned this as Needs Verification or coordinate-verification required.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,Operator source lists 152 full-hookup sites. (Sturgis RV Park) Public-facing RV park.
sd-v23190-lead-buffalo-chip-campground,SD,Buffalo Chip Campground,Meade / Sturgis area,sd_public_discovery_coordinate_or_correction_rescue_v23190,Private Campgrounds,needs_verification,High,Worker 1 public-discovery return; source trail retained from worker table,Operator source; exact campground coordinate needed,No honest lat/lng was supplied in the worker active/correction table. Worker returned this as Needs Verification or coordinate-verification required.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,Operator source. (Buffalo Chip Campground) Event/rally campground; verify normal-season public availability before import.
sd-v23190-lead-hog-heaven-campground,SD,Hog Heaven Campground,Meade / Sturgis area,sd_public_discovery_coordinate_or_correction_rescue_v23190,Private Campgrounds,needs_verification,High,Worker 1 public-discovery return; source trail retained from worker table,Operator source; exact campground coordinate needed,No honest lat/lng was supplied in the worker active/correction table. Worker returned this as Needs Verification or coordinate-verification required.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,Operator source describes 320-acre RV/tent campground. (Hog Heaven Campground) Event/rally campground; verify normal-season public availability.
sd-v23190-lead-katmandu-campground,SD,Katmandu Campground,Meade / Sturgis area,sd_public_discovery_coordinate_or_correction_rescue_v23190,Private Campgrounds,needs_verification,High,Worker 1 public-discovery return; source trail retained from worker table,Operator source; exact campground coordinate needed,No honest lat/lng was supplied in the worker active/correction table. Worker returned this as Needs Verification or coordinate-verification required.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,Operator source lists full-hookup RV sites plus tent sites/cabins. (Katmandu RV Park) Public-facing private campground.
sd-v23190-lead-rush-no-more-rv-resort-and-campground,SD,Rush No More RV Resort & Campground,Meade / Sturgis area,sd_public_discovery_coordinate_or_correction_rescue_v23190,Private Campgrounds,needs_verification,High,Worker 1 public-discovery return; source trail retained from worker table,Operator address available: 21137 Brimstone Pl.; exact campground-loop coordinate needed,No honest lat/lng was supplied in the worker active/correction table. Worker returned this as Needs Verification or coordinate-verification required.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,"Operator source lists RV sites, cabins, tent camping. (Rush No More RV Resort & Campground) Public-facing private campground."
sd-v23190-lead-pappy-hoel-campground,SD,Pappy Hoel Campground,Meade / Vale / Sturgis area,sd_public_discovery_coordinate_or_correction_rescue_v23190,Private Campgrounds,needs_verification,High,Worker 1 public-discovery return; source trail retained from worker table,"Operator address available: 19942 SD-79, Vale; exact camping-loop coordinate needed",No honest lat/lng was supplied in the worker active/correction table. Worker returned this as Needs Verification or coordinate-verification required.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,Operator source. (Pappy Hoel Campground) Public-facing/event campground; verify non-rally public availability.
sd-v23190-lead-yogi-bears-jellystone-park-of-sioux-falls,SD,Yogi Bear’s Jellystone Park of Sioux Falls,Minnehaha / Brandon area,sd_public_discovery_coordinate_or_correction_rescue_v23190,Private Campgrounds,add_candidate,High,Worker 5 public-discovery return; source trail retained from worker table,Operator address: 26014 478th Ave; exact campground pin required,No honest lat/lng was supplied in the worker active/correction table.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,Operator sources confirm year-round reservations and campground location. (Jellystone Park Sioux Falls) Private Jellystone campground; verify camping loop centroid/entrance.
sd-lead-big-sioux-jay-heath-water-trail-overnight-review,SD,Big Sioux / Jay Heath Canoe & Kayak Trail overnight camping review,Minnehaha / Lincoln / Moody / Brookings river corridor,coordinate_rescue,Boat / Backpack possible; hold as water-trail lead,coordinate_rescue,High,Water-trail source-family lead; official overnight proof needed,NO HONEST ACTIVE COORDINATE ACCEPTED,Keeps water-trail check visible without inventing boat-in sites.,Water-trail specific extraction pass; reject if official maps show access-only/no overnight.,,v23.1.70,
sd-v23190-lead-flamingo-falls-campground,SD,Flamingo Falls Campground,Minnehaha / Sioux Falls,sd_public_discovery_coordinate_or_correction_rescue_v23190,Private Campgrounds,add_candidate,High,Worker 5 public-discovery return; source trail retained from worker table,Operator/Experience Sioux Falls address: 26767 466th Ave; exact campground pin required,No honest lat/lng was supplied in the worker active/correction table.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,Operator/tourism sources confirm RV and tent camping at Wild Water West. (Wild Water West) Private campground tied to waterpark; seasonal rules should be verified.
sd-v23190-lead-sioux-falls-koa-journey,SD,Sioux Falls KOA Journey,Minnehaha / Sioux Falls,sd_public_discovery_coordinate_or_correction_rescue_v23190,Private Campgrounds,add_candidate,High,Worker 5 public-discovery return; source trail retained from worker table,Operator address: 1401 E Robur Dr; exact campground pin required,No honest lat/lng was supplied in the worker active/correction table.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,KOA page confirms RV/tent/cabin camping near I-90 Exit 399. (KOA) Private KOA campground; verify entrance/pin.
sd-lead-left-tailrace-campground,SD,Left Tailrace Campground,Missouri River / Fort Randall or Oahe system context,coordinate rescue,Modern Campgrounds,coordinate_rescue,High,Recreation.gov / prior USACE-style lead,NO HONEST COORDINATE FOUND,"Recreation.gov proof exists, but prior supervisor rejected boat-ramp coordinate as unsafe.","Use Recreation.gov/RIDB API payload, USACE GIS, official campground map, or agency contact.",None; not active in SD.js,v23.1.54-historical-backfill,ADD TO data/leads.js. Wrong-feature trap: boat ramp is not campground coordinate.
sd-v23190-lead-black-hills-trailside-park-resort,SD,Black Hills Trailside Park Resort,Pennington / Hill City,sd_public_discovery_coordinate_or_correction_rescue_v23190,Private Campgrounds,needs_verification,High,Worker 1 public-discovery return; source trail retained from worker table,Operator/tourism proof; exact campground coordinate needed,No honest lat/lng was supplied in the worker active/correction table. Worker returned this as Needs Verification or coordinate-verification required.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,"Source lists 46 RV sites, 10 tent sites, 9 cabins near Hill City/Mickelson Trail. (Black Hills Trailside Park Resort) Public-facing private campground."
sd-v23190-lead-horse-thief-campground,SD,Horse Thief Campground,Pennington / Hill City,sd_public_discovery_coordinate_or_correction_rescue_v23190,Private Campgrounds,needs_verification,High,Worker 1 public-discovery return; source trail retained from worker table,Operator proof; exact campground coordinate needed,No honest lat/lng was supplied in the worker active/correction table. Worker returned this as Needs Verification or coordinate-verification required.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,Operator source. (Horse Thief) Public-facing private campground.
sd-v23190-lead-rafter-j-bar-ranch-campground,SD,Rafter J Bar Ranch Campground,Pennington / Hill City,sd_public_discovery_coordinate_or_correction_rescue_v23190,Private Campgrounds,needs_verification,High,Worker 1 public-discovery return; source trail retained from worker table,Operator address available: 12325 Rafter J Rd.; exact loop coordinate needed,No honest lat/lng was supplied in the worker active/correction table. Worker returned this as Needs Verification or coordinate-verification required.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,"Operator source lists six camping areas, electric/water/sewer sites, limited tent sites/cabins. (Rafter J) Public-facing private campground."
sd-v23190-lead-kemps-kamp,SD,Kemp’s Kamp,Pennington / Keystone,sd_public_discovery_coordinate_or_correction_rescue_v23190,Private Campgrounds,needs_verification,High,Worker 1 public-discovery return; source trail retained from worker table,Operator address available: 1022 Old Hill City Rd.; exact campground coordinate needed,No honest lat/lng was supplied in the worker active/correction table. Worker returned this as Needs Verification or coordinate-verification required.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,Operator source lists RV sites and 2026 season dates. (Kemps Kamp) Public-facing private campground.
sd-v23190-lead-spokane-creek-cabins-and-campground,SD,Spokane Creek Cabins & Campground,Pennington / Keystone area,sd_public_discovery_coordinate_or_correction_rescue_v23190,Private Campgrounds,needs_verification,High,Worker 1 public-discovery return; source trail retained from worker table,Operator proof; exact campground coordinate needed,No honest lat/lng was supplied in the worker active/correction table. Worker returned this as Needs Verification or coordinate-verification required.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,Operator source lists RV and tent sites seven miles south of Keystone. (Spokanecreek) Public-facing private campground.
sd-v23190-lead-lake-park-campground,SD,Lake Park Campground,Pennington / Rapid City,sd_public_discovery_coordinate_or_correction_rescue_v23190,Private Campgrounds,needs_verification,High,Worker 1 public-discovery return; source trail retained from worker table,Operator proof; exact campground coordinate needed,No honest lat/lng was supplied in the worker active/correction table. Worker returned this as Needs Verification or coordinate-verification required.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,"Operator source lists RV sites, tent camping, cabins along Canyon Lake. (Lake Park Campground and Cabins) Public-facing private campground."
sd-v23190-lead-rapid-city-black-hills-koa-holiday,SD,Rapid City / Black Hills KOA Holiday,Pennington / Rapid City,sd_public_discovery_coordinate_or_correction_rescue_v23190,Private Campgrounds,needs_verification,High,Worker 1 public-discovery return; source trail retained from worker table,KOA/operator proof; exact campground coordinate needed,No honest lat/lng was supplied in the worker active/correction table. Worker returned this as Needs Verification or coordinate-verification required.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,KOA/operator listing. (KOA) Public-facing private campground.
sd-v23190-lead-rapid-city-rv-park-and-campground,SD,Rapid City RV Park & Campground,Pennington / Rapid City,sd_public_discovery_coordinate_or_correction_rescue_v23190,Private Campgrounds,needs_verification,High,Worker 1 public-discovery return; source trail retained from worker table,Operator address available: 4110 Mount Rushmore Rd.; exact loop/entrance coordinate needed,No honest lat/lng was supplied in the worker active/correction table. Worker returned this as Needs Verification or coordinate-verification required.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,"Operator/tourism sources list RV, cabins, dry cabins, tenting, bath houses, pool, Wi-Fi, laundry. (Rapid City RV Park & Campground) Public-facing private campground."
sd-v23190-lead-east-whitlock-lakeside-use-area,SD,East Whitlock Lakeside Use Area,Potter / Gettysburg / Lake Oahe,sd_public_discovery_coordinate_or_correction_rescue_v23190,Rustic / Primitive,needs_verification,High,Worker 3 public-discovery return; source trail retained from worker table,Official directional text only,No honest lat/lng was supplied in the worker active/correction table. Worker returned this as Needs Verification or coordinate-verification required.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,"GFP LSA marks East Whitlock as entrance/camping. (South Dakota Game, Fish, and Parks) Do not collapse into West Whitlock. Needs exact camping-area geometry."
