id,state,name,countyRegion,leadType,likelyLayer,status,priority,sourceType,coordinateConfidence,blocker,nextAction,relatedActiveOrPendingRecord,lastCheckedVersion,notes
il-lead-mchenry-north-branch-cyclist-camping,IL,North Branch Conservation Area Overnight Cyclist Camping,McHenry / Richmond,research_needed,Boat / Backpack,Official trail-camping lead,Medium,McHenry County Conservation District official,Official proof; exact point not extracted,Do not pin North Branch preserve center,Add durable lead,No active match found,v23.1.65,"IL_W6 first-pass return. Source/citation text: MCCD says North Branch Conservation Area allows long-distance cyclists to tent camp overnight, one night max, with 4 sites and reservation requirements. ([McHenry County Conservation District][18])"
il-lead-blanchard-island-campground-coordinate-rescue,IL,Blanchard Island Recreation Area Campground,Mercer / Mississippi River,coordinate_rescue,Rustic / Primitive,USACE primitive campground proof; coordinate needs rescue,Medium,USACE + Recreation.gov,"Official proof, no import-safe coordinate recovered",Real campground; do not use island/river centroid.,Add coordinate-rescue lead.,No active name match,v23.1.65,"IL_W5 first-pass return. Source/citation text: USACE says Blanchard Island is a Class B campground with 15 primitive campsites; Recreation.gov lists picnic tables, fire rings, vault toilets, water hydrants, dump station, and boat ramp. ([MVR][5])"
il-lead-usace-wilborn-creek-primitive-tent-sites,IL,Wilborn Creek Primitive Tent Sites,Moultrie / Lake Shelbyville,coordinate_rescue,Rustic / Primitive,coordinate_rescue / map_extraction_needed,Medium,USACE map / Lake Shelbyville official camping page,No safe individual coordinate recovered; official map/source path identified,"Do not fake a point from group camp, beach, or boat ramp",Add/update lead with exact USACE map acquisition path,No active match in inspected `IL.js`,v23.1.65,IL_W7 first-pass return. Source/citation text: USACE Lake Shelbyville camping page says Wilborn Creek Primitive Tent Sites exist and refers to Wilborn Creek Recreation Area map for location and posted rules
il-lead-hansens-hideaway-ranch-family-campground-coordinate-proof,IL,Hansen’s Hideaway Ranch & Family Campground,Ogle / Oregon,coordinate_rescue,Private Campgrounds,Public campground clue; proof/coordinate incomplete,Medium,City/directory clue,Directory/city clue only; no final active proof,Do not active-import from weak directory clue alone.,Add durable lead.,No active name match,v23.1.65,"IL_W5 first-pass return. Source/citation text: City listing gives address for Hansen’s Hideaway; campground identity appears in directory-style results, but stronger operator proof was not recovered. ([City of Oregon][31])"
il-lead-castle-rock-canoe-boat-primitive-camping-geometry,IL,Castle Rock State Park canoe/boat primitive camping,Ogle / Rock River,research_needed,Boat / Backpack,Existing lead should be updated with official proof,Medium,IDNR,"Official proof, no exact primitive-site coordinates recovered","Existing lead is valid and should be strengthened, not ignored.",Update lead with official proof and extraction path.,Active `IL.js` has no Castle Rock active campground row in inspected package,v23.1.65,IL_W5 first-pass return. Source/citation text: IDNR says Castle Rock features primitive camping accessible only by canoe or boat. ([Illinois Department of Natural Resources][25])
il-needs-verification-peoria-camp-wokanda,IL,Camp Wokanda,Peoria,research_needed,Needs Verification,public_access_unclear,Medium,Peoria Park District / tourism,Public park district/tourism discovery; no normal transient campground coordinate/proof recovered,"If public transient camping is available, add as local campground; if group-only/rental-only, keep out",Supervisor/worker contact Peoria Park District or booking page,No active match,v23.1.65,IL_W7 first-pass return. Source/citation text: Discover Peoria says Camp Wokanda has cabins and tent camping / camp rental options; direct booking/public overnight rules need confirmation
il-needs-verification-mt-hawley-mobile-home-rv-peoria,IL,Mt. Hawley Mobile Home Park / RV stay claims,Peoria / Peoria corridor,needs_verification,Needs Verification,mobile_home_vs_public_rv_status_unclear,Medium,Directory/source-pattern,Directory/travel-blog claims only; no clean public campground operator proof recovered,Could be long-term residential/mobile-home rather than public campground.,Verify operator public transient/seasonal RV policy; reject if residential/nonpublic only.,No active match in inspected `IL.js,v23.1.66,From IL_W8 next-round closeout. Possible mobile home / long-term RV lots; public transient camping unclear
il-lead-private-campground-coordinate-tightening-central-il,IL,Central Illinois private campground coordinate tightening batch,Peoria / Tazewell / Sangamon / Champaign / Pike / Adams / Hancock,coordinate_rescue,Private Campgrounds,coordinate_rescue / current_status_check,Medium,Private operators / directories,Several private adds have medium/low address-map coordinates needing supervisor spot-check,Batch lead protects against delaying all imports while still flagging coordinate quality,Add one lead if supervisor wants batch follow-up,Candidate rows in this return; no active matches in inspected v23.1.57,v23.1.65,"IL_W7 first-pass return. Source/citation text: Applies to MillPoint, Prairie Pines, Evening Star, Crazy Horse, Driftwood, Jellystone Pittsfield, Nauvoo RV Park, Camp Nauvoo, Hickory Hill"
il-needs-verification-great-river-road-campground-public-non-event,IL,Great River Road Campground ordinary-public vs fairground-related use,Pike / Pleasant Hill,research_needed,Needs Verification,public_non_event_use_needs_confirmation,Medium,Tourism / directory,"Directory coordinate, medium",Could be active after confirming non-event public availability,Call/listing/official local confirmation,No active match,v23.1.65,IL_W7 first-pass return. Source/citation text: Great River Road Illinois lists campground next to Pike County Fairgrounds with hookups; directory coordinate exists
il-lead-pope-hayes-canyon-campground-coordinate-rescue,IL,Hayes Canyon Campground & Cabins,Pope / Eddyville,coordinate_rescue,Private Campgrounds,lead_coordinate_rescue,Medium,Operator + Illinois tourism,Operator proof + address; coordinate still needs map check,Real campground; coordinate rescue required,Add lead,No active Hayes Canyon row found,v23.1.65,"IL_W8 first-pass return. Source/citation text: Operator says Hayes Canyon caters to horse campers and welcomes other campers/backpackers/hikers/hunters; rates page lists RV sites with electric, water, and septic hookups. ([Hayes Canyon Campground & Cabins][21])"
il-lead-richland-lakeside-rv-park-olney-coordinate-rescue,IL,Lakeside RV Park & Campground,Richland / Olney,coordinate_rescue,Private Campgrounds,lead_coordinate_rescue,Medium,Regional tourism,Tourism/operator-ish proof + address; coordinate needs map check,Good lead but not enough coordinate proof in accessible text,Add lead,No active Lakeside RV row found,v23.1.65,"IL_W8 first-pass return. Source/citation text: Regional tourism lists Lakeside RV Park & Campground at 5238 N Silver Rd, Olney, says it welcomes overnight and seasonal stays, has rental campers, bait shop, Wi-Fi, boat docks, and fish-cleaning station. ([Discover Downstate Illinois][24])"
il-lead-lundeens-rock-river-landing-campground-coordinate-access-verification,IL,Lundeen’s Rock River Landing,Rock Island / East Moline,coordinate_rescue,Private Campgrounds,Operator campground clue; access/coordinate needs verification,Medium,Operator/source page,"Operator/source clue, no safe active coordinate","Real-looking campground, but active proof is still thin.",Add durable lead.,No active name match,v23.1.65,IL_W5 first-pass return. Source/citation text: Source identifies RV park/camping/campground at Barstow Road East Moline. ([Lundeen's landing][24])
il-saline-garden-of-gods-pharaoh-campground,IL,Garden of the Gods / Pharaoh Campground,Saline / Shawnee NF,correction_candidate,Rustic / Primitive,correction_candidate,Medium,USDA Forest Service official,Official Forest Service lat/lon; high,This is not Modern. Current row is classic stale-source-folder nonsense. Fix layer and source,Correct existing active row,"Existing active `Garden of the Gods Recreational Area` found, but it is stale/generic and marked modern/state",v23.1.65,"IL_W8 first-pass return. Source/citation text: Forest Service says Pharaoh Campground has 12 campsites, tables, fire grills, toilets, drinking water, no permit required for Garden of the Gods Wilderness camping, and official lat/lon 37.6025, -88.37944444. ([US Forest Service][3])"
il-correction-sangchris-deer-run-hickory-point,IL,Sangchris Lake State Park — Deer Run / Hickory Point / Primitive components,Sangamon / Christian,correction_candidate,Modern Campgrounds + Rustic / Primitive components,source_name_layer_cleanup,Medium,Illinois DNR / active app,Existing coordinates in IL.js; component-source correction needed,Not a new add; cleanup parent naming and layer/component descriptions,Move/correction only; do not duplicate,"Existing rows found: Deer Run `s237`, Hickory Point `s388`, Indian Grove `s418`",v23.1.65,"IL_W7 first-pass return. Source/citation text: Active file has `Deer Run Campground`, `Hickory Point Campground`, `Indian Grove Campground` as standalone state campground rows without clear parent naming; DNR Sangchris system should be reconciled"
il-shawnee-nf-dispersed-camping-area-rule,IL,Shawnee National Forest dispersed / primitive camping rule area,Shawnee NF / Southern IL,correction_candidate,Boondocking / Dispersed,correction_candidate,Medium,USDA Forest Service official,Existing broad active marker only; approximate area/rule marker; medium-low,"Existing row is useful but under-described. Needs proper Boondocking / Dispersed area/rule wording, not a fake exact campground",Convert/update existing active row,"Existing active broad `Shawnee National Forest` row found, but it is not honestly worded as an approximate area/rule marker",v23.1.65,"IL_W8 first-pass return. Source/citation text: Forest Service says primitive camping is allowed outside developed recreation areas, with restrictions, and free dispersed camping is allowed up to 14 consecutive days; it also warns not to camp in day-use areas or where overnight parking is prohibited. ([US Forest Service][1])"
il-lead-lake-shelbyville-lone-point-group-camp-component,IL,Lone Point Group Camp component,Shelby / Lake Shelbyville,research_needed,Modern Campgrounds,component_split_optional,Medium,USACE / Recreation.gov,Same GPS as Lone Point area unless exact group loop metadata extracted,Do not duplicate unless schema wants group camp as separate record,Add lead only if component split is desired,Main Lone Point add candidate in this return,v23.1.65,IL_W7 first-pass return. Source/citation text: Recreation.gov confirms Lone Point group camp area with 10 paved electric sites; main Lone Point active candidate covers system
il-lead-lake-shelbyville-opossum-creek-coordinate-rescue-duplicate-protection,IL,Opossum Creek / Opossum Creek Recreation Area duplicate guard,Shelby / Lake Shelbyville,research_needed,Modern Campgrounds,duplicate_watch,Medium,USACE / Recreation.gov,NO HONEST COORDINATE FOUND,Prevent two imports for same campground,Record duplicate-watch note when integrating,No active match yet,v23.1.65,IL_W7 first-pass return. Source/citation text: Same as Opossum Creek campground; protect against duplicate rows named “Opossum Creek Recreation Area” and “Opossum Creek Campground”
il-lead-lake-shelbyville-opossum-creek-coordinate-rescue,IL,Opossum Creek Campground,Shelby / Lake Shelbyville,coordinate_rescue,Modern Campgrounds,coordinate_rescue,Medium,USACE / Recreation.gov,Official campground proof recovered; official GPS not recovered in accessible search,Strong add once coordinate is recovered; not active in this return only because coordinate not safe,Update lead; next worker/supervisor extract coordinate,No active match in inspected `IL.js`,v23.1.65,"IL_W7 first-pass return. Source/citation text: Recreation.gov confirms Opossum Creek Campground, most sites electric, flush toilets, showers, playground and dump station; no active row in v23.1.57"
il-lead-lake-shelbyville-area-outline-usace-campgrounds,IL,Lake Shelbyville USACE campground / recreation-area geometry extraction,Shelby / Moultrie / Lake Shelbyville,research_needed,Info / Reference,area_outline_followup,Medium,USACE GIS/maps/Recreation.gov,Official campground maps / USACE recreation maps identified,Needed to refine coordinates and split components without fake dots,Update existing USACE lead,Multiple active candidates in this return; Eagle Creek active already exists,v23.1.65,IL_W7 first-pass return. Source/citation text: USACE Lake Shelbyville campground maps page lists campground maps and Wilborn/Whitley recreation areas; Recreation.gov gateway lists multiple campgrounds
il-needs-verification-kentuckiana-kampground-mackinaw,IL,Kentuckiana Kampground,Tazewell / Mackinaw / I-74 corridor,needs_verification,Private Campgrounds,public_status_coordinate_needed,Medium,Directory/search lead,Directory mention only in this pass; operator proof not recovered quickly,"Obvious enough to remember, not strong enough to import.",Add lead or resolve in next private/operator pass with operator proof.,No active match in inspected `IL.js,v23.1.66,From IL_W8 next-round closeout. Possible private campground/RV park
il-correction-spring-lake-north-oak-pine,IL,Spring Lake SFWA — North / Oak / Pine Campgrounds,Tazewell / Mason,correction_candidate,Modern Campgrounds / Rustic components,source_name_layer_cleanup,Medium,Illinois DNR / active app,Existing active coordinates; component parent naming unclear,Generic names are weak for user-facing map; should be renamed with parent where confirmed,Supervisor component reconciliation,"Existing rows found: North `s642`, Oak `s652`, Pine `s700`",v23.1.65,"IL_W7 first-pass return. Source/citation text: Active file has `North Campground`, `Oak Campground`, `Pine Campground`; likely Spring Lake system components but parent/source needs confirmation"
il-lead-will-county-primitive-system,IL,Will County Primitive Campsite System,Will / Forest Preserve District,coordinate_rescue,Rustic / Primitive,Existing system lead strengthened,Medium,Will County Forest Preserve official,Official county proof; exact site-map extraction still needed,Existing lead should be updated with named sites and source,Extract map coordinates; then add individual Rustic/Primitive records,No active site-level matches found,v23.1.65,"IL_W6 first-pass return. Source/citation text: Will County says the district offers camping at five locations; campsites are primitive, permit-required, with fire pits, accessible latrines, and water/hand pump. It names Forked Creek, Goodenow Grove, Hammel Woods, and McKinley Woods in the visible official page. ([Forest Preserve District of Will County][16])"
il-lead-oak-ridge-forest-preserve-equestrian-camping-coordinate-rescue,IL,Oak Ridge Forest Preserve Equestrian Camping Area,Winnebago,coordinate_rescue,Rustic / Primitive,County equestrian camping proof; access/coordinate details needed,Medium,Winnebago County Forest Preserves,"Official county proof, coordinate not recovered",Not enough for active point yet.,Add coordinate-rescue lead.,No active name match,v23.1.65,IL_W5 first-pass return. Source/citation text: County page mentions spacious equestrian parking lot and camping area at Oak Ridge. ([Winnebago Forest][8])
il-lead-hononegah-forest-preserve-campground-coordinate-rescue,IL,Hononegah Forest Preserve Campground,Winnebago / Rock River,coordinate_rescue,Modern Campgrounds,Official county campground proof; coordinate rescue needed,Medium,Winnebago County Forest Preserves,"Official proof, no safe campground coordinate recovered","Real campground, but I won’t fake the point.",Add coordinate-rescue lead.,No active name match,v23.1.65,IL_W5 first-pass return. Source/citation text: County campground page confirms Hononegah as one of three public campgrounds; Hononegah page describes campsites in mature oaks/hickories and boat launch to Rock River. ([Winnebago Forest][7])
il-needs-verification-hickory-hill-secor,IL,Hickory Hill Campground,Woodford / Secor,coordinate_rescue,Needs Verification,current_public_access_and_coordinate_needed,Medium,Private operator,Operator sibling contact found; exact active public-facing proof insufficient,Could be added once operator page/booking proves current public camping,Supervisor search/direct website or call,No active match,v23.1.65,IL_W7 first-pass return. Source/citation text: Central IL Camping page lists Hickory Hill contact/address but detailed campground page not fully resolved
in-lead-in-needs-allen-county-fairgrounds-camping,IN,Allen County Fairgrounds Camping,Allen / Fort Wayne,coordinate_rescue,Needs Verification,Event/fairgrounds camping unclear,Medium,Fairgrounds / public discovery,Fairgrounds address is not campground coordinate,Do not import event parking/fair office.,Hold Needs Verification or reject if event-only confirmed.,,v23.1.68,Fairgrounds found in public sweep; no clear public non-event camping proof captured.
in-lead-in-private-hipcamp-rural-camp-cluster-southern-indiana,IN,Southern Indiana Small Private / Hipcamp Rural Camp Cluster,Brown / Monroe / Ohio River / Patoka corridor,research_needed,Private / Community Reported,Needs Verification,Medium,Community/discovery only,Public discovery found many small Hipcamp-style sites; not final-proofed.,Low priority compared with official non-modern systems.,Keep Needs Verification cluster.,,v23.1.68,"Hipcamp/search results show many small private sites near Patoka, Madison, Vevay, and Brown County, but final project proof requires operator/source verification and exact coordinate discipline. ([Hipcamp][41])"
in-lead-in-clark-deam-lake-state-recreation-area-family-campground-coordinate-rescue,IN,Deam Lake SRA Family Campground,Clark,coordinate_rescue,Modern Campgrounds,Research Needed,Medium,Indiana DNR official,Official proof; exact campground coordinate blocked.,Split from equestrian campground.,Add lead.,,v23.1.68,DNR says Deam Lake has 113 electric campsites in the family campground. ([Indiana Government][27])
in-lead-in-clark-charlestown-state-park-campground-coordinate-rescue,IN,Charlestown State Park Campground,Clark / Ohio River,coordinate_rescue,Modern Campgrounds,Research Needed,Medium,Indiana DNR / ReserveAmerica,Official proof; exact campground coordinate blocked.,Do not use boat ramp or park centroid.,Add lead.,,v23.1.68,"ReserveAmerica says Charlestown’s large campground has AA water/sewer/electric sites, Class A electric sites, and modern comfort stations. ([Indiana State Parks][26])"
in-lead-in-crawford-obannon-woods-main-electric-and-equestrian-campgrounds-coordinate-rescue,IN,O’Bannon Woods Electric / Equestrian Campgrounds,Crawford / Harrison,coordinate_rescue,Modern Campgrounds / Rustic split pending,Research Needed,Medium,Indiana DNR / ReserveAmerica,Official reservation proof; exact component coordinates blocked.,Need decide whether to split horse camp separately.,Add lead.,,v23.1.68,"ReserveAmerica says O’Bannon Woods offers electrical campsites and non-electric/electric equestrian campsites; loop filters distinguish electric, group, horse electric, and horse non-electric loops. ([Indiana State Parks][17])"
in-lead-in-dubois-orange-patoka-lake-modern-campground-coordinate-rescue,IN,Patoka Lake Modern Campground,Dubois / Orange / Crawford edge,coordinate_rescue,Modern Campgrounds,Research Needed,Medium,Indiana DNR / ReserveAmerica,Official reservation proof; exact campground coordinate blocked.,Major obvious state reservoir campground.,Add lead.,,v23.1.68,"ReserveAmerica lists Patoka Lake Modern Campground Electric loop; DNR identifies Newton-Stewart, Jackson, Lick Fork, Little Patoka, Painter Creek, Walls Lake, and South Lick Fork SRAs. ([Indiana State Parks][20])"
in-lead-ebys-pines-rv-park-campground,IN,Eby’s Pines RV Park & Campground,Elkhart / Bristol,coordinate_rescue,Private Campgrounds,coordinate_rescue,Medium,Worker 1 IN revised public-discovery return,Coordinate not import-safe in first pass,"Operator proof found for RV, cabins and primitive sites; exact coordinate not recovered.",Run address/map/official map/reservation/GIS coordinate rescue; then decide active/lead/reject.,,v23.1.68,
in-lead-elkhart-campground-coordinate-rescue,IN,Elkhart Campground,Elkhart / Elkhart,coordinate_rescue,Private Campgrounds,coordinate_rescue,Medium,Worker 1 IN revised public-discovery return,Coordinate not import-safe in first pass,Operator address/proof found; exact RV-area coordinate needs map/parcel/reservation check.,Run address/map/official map/reservation/GIS coordinate rescue; then decide active/lead/reject.,,v23.1.68,
in-lead-brookville-mounds-sra-campground-coordinate-rescue,IN,Brookville Lake — Mounds SRA Campground,Franklin / Brookville Lake,coordinate_rescue,Modern Campgrounds,coordinate_rescue,Medium,SUPERVISOR v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Official campground proof; parent GPS too broad for Mounds/Quakertown split.,Georeference DNR Brookville/Whitewater map or extract ReserveAmerica component metadata.,,v23.1.69,
in-lead-brookville-mounds-sra-campground,IN,Brookville Lake — Mounds State Recreation Area Campground,Franklin / Brookville Lake,coordinate_rescue,Modern Campgrounds,coordinate_rescue / component_split,Medium,Official Indiana DNR,No safe component coordinate from parsed source.,Split Brookville by Mounds and Quakertown; do not add one lake centroid.,Extract Mounds SRA campground loop coordinate from DNR map/reservation metadata.,,v23.1.68,"https://www.in.gov/dnr/state-parks/parks-lakes/brookville-lake/ — DNR identifies Mounds SRA, Quakertown SRA, more than 400 campsites, campground maps, Full Hookup / 62 and Electric / 388 sites."
in-lead-tippecanoe-river-run-coordinate-rescue,IN,Tippecanoe River Run,Fulton / Rochester / Tippecanoe River corridor,coordinate_rescue,Private Campgrounds,coordinate_rescue,Medium,Worker 1 IN revised public-discovery return,Coordinate not import-safe in first pass,DNR water-trail listing gives address; exact campground coordinate not recovered.,Run address/map/official map/reservation/GIS coordinate rescue; then decide active/lead/reject.,,v23.1.68,
in-lead-in-hidden-lake-campground-marion-grant,IN,Hidden Lake Campground / Marion Area Private Campground,Grant / Marion edge,coordinate_rescue,Private Campgrounds,Needs operator/source QA,Medium,Private operator / discovery source,Directory/operator address-map checked; medium-low,Held from active import during v23.1.68 because coordinate/status/source confidence still needs rescue or exact component extraction.,Supervisor verify before import.,,v23.1.68,Grant/Marion public discovery surfaced private campground; operator proof needs capture before final import.
in-lead-indianapolis-koa-holiday,IN,Indianapolis KOA Holiday,Hancock / Greenfield,coordinate_rescue,Private Campgrounds,public_discovery_coordinate_rescue,Medium,Public discovery lead; final proof must be operator/official,No import coordinate assigned. Needs operator/current proof plus address-map/imagery check.,Operator campground lead; public-facing KOA discovered in public sweep. Needs official operator page/address-map coordinate verification before active import.,"Open operator page/reservation system; verify public overnight camping, amenities, address, and coordinate. Promote only if address/map lands on campground area.",,v23.1.68,Public discovery sweep lead. Use operator website/reservation/address as final proof before active import; do not use Google/directory result alone.
in-lead-in-harrison-buffalo-trace-park-modern-campground-coordinate-rescue,IN,Buffalo Trace Park Modern Campground,Harrison / Palmyra,coordinate_rescue,Modern Campgrounds,Research Needed,Medium,County park official,Official park proof; exact coordinate not recovered.,Strong county campground candidate.,Add lead.,,v23.1.68,"Harrison County Parks says Buffalo Trace Park has 51 modern campsites with electric hookups, hydrants, shower house, and disposal station. ([Harrison County Parks][37])"
in-lead-summit-lake-state-park-campground,IN,Summit Lake State Park Campground,Henry / New Castle,coordinate_rescue,Modern Campgrounds,coordinate_rescue,Medium,Official Indiana DNR,No exact campground-loop coordinate recovered.,Potential Modern if shower/restroom triad confirmed; otherwise hold layer after reservation detail.,Extract campground coordinate and confirm Modern triad.,,v23.1.68,"https://www.in.gov/dnr/state-parks/parks-lakes/summit-lake-state-park/ — DNR lists 120 electric campsites, beach bathhouse, campground reservation and electric campground map."
in-lead-in-je-roush-fwa-full-hookup-campground,IN,J.E. Roush Lake FWA Full-Hookup Campground,Huntington / Wells / J. Edward Roush Lake,coordinate_rescue,Modern Campgrounds? / Needs service QA,Verified camping; layer needs shower proof,Medium,DNR/FWA source family; secondary source confirms facilities,FWA campground/address/map context; medium; official exact coordinate not recovered,Held from active import during v23.1.68 because coordinate/status/source confidence still needs rescue or exact component extraction.,Supervisor verify; promote if DNR page confirms service triad.,,v23.1.68,Indiana DNR old FWA source path identified by public sources; secondary summary lists 25 full hook-up and 20 primitive sites. Supervisor should verify current DNR property page/PDF before import.
in-lead-caboose-lake-campground-remington,IN,Caboose Lake Campground,Jasper / Remington / I-65-US 24,coordinate_rescue,Private Campgrounds,coordinate_rescue,Medium,Worker 1 IN revised public-discovery return,Coordinate not import-safe in first pass,Operator proof found; exact campground coordinate needs operator map or parcel check.,Run address/map/official map/reservation/GIS coordinate rescue; then decide active/lead/reject.,,v23.1.68,
in-lead-in-jefferson-clifty-falls-state-park-campground-coordinate-rescue,IN,Clifty Falls State Park Campground,Jefferson / Madison,coordinate_rescue,Modern Campgrounds,Research Needed,Medium,Indiana DNR / ReserveAmerica,Official reservation/address proof; exact campground coordinate blocked.,Do not use park entrance blindly.,Add lead.,,v23.1.68,"ReserveAmerica provides mapping address 2221 Clifty Drive and official camping page; DNR campground map shows restrooms, dump station, laundry, water fill, vault toilet, and campground facilities. ([Indiana State Parks][25])"
in-lead-in-needs-kosciusko-county-fairgrounds-camping,IN,Kosciusko County Fairgrounds Camping,Kosciusko / Warsaw,coordinate_rescue,Needs Verification,Event/fairgrounds camping unclear,Medium,Fairgrounds / public discovery,Fairgrounds address is not campground coordinate,Do not import fairground gate/office as campground.,Hold Needs Verification or reject if event-only confirmed.,,v23.1.68,Fairgrounds found in public sweep; no clear non-event public overnight camping proof captured.
in-lead-in-pike-lake-campground-warsaw,IN,Pike Lake Campground,Kosciusko / Warsaw,coordinate_rescue,Modern Campgrounds,Verified Legal,Medium,Official city/campground source family,City campground/address-map checked; medium,Held from active import during v23.1.68 because coordinate/status/source confidence still needs rescue or exact component extraction.,Add active candidate after final source QA.,,v23.1.68,Warsaw/Pike Lake campground discovered via public search; official city/campground source should be cited in final package after normal-browser QA.
in-lead-in-gordons-campground-wolcottville,IN,Gordon's Campground,LaGrange / Noble edge / Wolcottville,coordinate_rescue,Private Campgrounds,Verified operator camping,Medium,Private operator / discovery source; operator proof needed,Operator/directory address-map checked; medium,Held from active import during v23.1.68 because coordinate/status/source confidence still needs rescue or exact component extraction.,Add active candidate if operator proof captured; otherwise lead.,,v23.1.68,Gordon's Campground discovered in Wolcottville/lake sweep.
in-lead-michigan-city-campground-coordinate-rescue,IN,Michigan City Campground,LaPorte / Michigan City,coordinate_rescue,Private Campgrounds,coordinate_rescue,Medium,Worker 1 IN revised public-discovery return,Coordinate not import-safe in first pass,Operator proof/address found; needs map/parcel/reservation coordinate check.,Run address/map/official map/reservation/GIS coordinate rescue; then decide active/lead/reject.,,v23.1.68,
in-laporte-county-fairgrounds-camping-public-status,IN,LaPorte County Fairgrounds camping,LaPorte / Michigan City-South Bend corridor,needs_verification,Modern Campgrounds or Needs Verification,needs_verification,Medium,IN_W2 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Do not import if only fair/event camping,Verify public non-event camping or reject-memory,,v23.1.69,
in-lead-in-lawrence-spring-mill-state-park-campground-coordinate-rescue,IN,Spring Mill State Park Campground,Lawrence,coordinate_rescue,Modern Campgrounds,Research Needed,Medium,Indiana DNR / state park source family,Official state-park/source proof; exact campground coordinate blocked.,Use official reservation/map for final import proof.,Add lead.,,v23.1.68,State park source family identifies campground and camping inventory; external campground page says Spring Mill has full-hookup and electric campsites with modern restrooms/showers. ([Indiana Government][28])
in-lead-mounds-state-park-campground,IN,Mounds State Park Campground,Madison / Anderson,coordinate_rescue,Modern Campgrounds,coordinate_rescue,Medium,Official Indiana DNR,No exact campground-loop coordinate recovered.,Likely Modern if current restrooms/showers confirmed; otherwise use campground service proof from reservation detail.,Extract campground loop point; verify Modern layer.,,v23.1.68,"https://www.in.gov/dnr/state-parks/parks-lakes/mounds-state-park/ — DNR lists Electric / 75 sites, Youth Tent Areas, Dumping Station, and campground maps."
in-lead-s-h-campground,IN,S&H Campground,Madison / Greenfield-Anderson corridor,coordinate_rescue,Private Campgrounds,public_discovery_coordinate_rescue,Medium,Public discovery lead; final proof must be operator/official,No import coordinate assigned. Needs operator/current proof plus address-map/imagery check.,Public-facing campground discovered in public sweep; operator proof and address-map coordinate needed.,"Open operator page/reservation system; verify public overnight camping, amenities, address, and coordinate. Promote only if address/map lands on campground area.",,v23.1.68,Public discovery sweep lead. Use operator website/reservation/address as final proof before active import; do not use Google/directory result alone.
in-lead-lake-haven-retreat,IN,Lake Haven Retreat,Marion / Indianapolis south edge,coordinate_rescue,Private Campgrounds,public_discovery_coordinate_rescue,Medium,Public discovery lead; final proof must be operator/official,No import coordinate assigned. Needs operator/current proof plus address-map/imagery check.,Public-facing campground/RV park discovered in public sweep; operator proof and address-map coordinate needed.,"Open operator page/reservation system; verify public overnight camping, amenities, address, and coordinate. Promote only if address/map lands on campground area.",,v23.1.68,Public discovery sweep lead. Use operator website/reservation/address as final proof before active import; do not use Google/directory result alone.
in-lead-in-needs-fairground-camping-central-indiana,IN,Central Indiana fairgrounds camping cluster,Marion/Hamilton/Hancock/Shelby/Hendricks/Boone/Montgomery/Parke/Wayne/Franklin/Rush/Decatur,coordinate_rescue,Needs Verification,public_non_event_camping_unclear,Medium,Public discovery / official county fairground follow-up,No coordinate assigned.,Return as a cluster lead only if supervisor wants fairground sweep; otherwise reject individual event-only grounds when disproven.,County-by-county fairgrounds contact/reservation page review; add only if ordinary public overnight camping is official.,,v23.1.68,Source family identified by assignment/search requirements; no ordinary public non-event camping proof established in this pass.
in-lead-plymouth-jellystone-park-coordinate-rescue,IN,Plymouth Jellystone Park,Marshall / Plymouth,coordinate_rescue,Private Campgrounds,coordinate_rescue,Medium,Worker 1 IN revised public-discovery return,Coordinate not import-safe in first pass,Operator proof found; exact coordinate not recovered.,Run address/map/official map/reservation/GIS coordinate rescue; then decide active/lead/reject.,,v23.1.68,
in-lead-in-boundary-mississinewa-lake-miami-sra,IN,Mississinewa Lake / Miami SRA campground system,Miami / Peru — Wabash corridor ambiguity,coordinate_rescue,Modern Campgrounds,boundary_lock_review_needed,Medium,Official Indiana DNR,No import coordinate assigned due to lock ambiguity.,Likely belongs to a north-central/Wabash worker unless Tod confirms inclusion.,Supervisor boundary decision; then coordinate extraction if assigned.,,v23.1.68,"https://www.in.gov/dnr/state-parks/parks-lakes/mississinewa-lake/ — DNR lists Miami SRA, Red Bridge SRA, Frances Slocum SRA, Pearson Mill SRA, 400-plus-site campground, full hook-up/electric/non-electric inventory, youth tent, cabins, dump station."
in-lead-in-monroe-monroe-lake-paynetown-campground-coordinate-rescue,IN,Monroe Lake / Paynetown Campground,Monroe / Monroe Lake,coordinate_rescue,Modern Campgrounds,Research Needed,Medium,Indiana DNR / ReserveAmerica,Official reservation proof; exact campground coordinate blocked.,Do not use Monroe Lake center or marina.,Add lead.,,v23.1.68,ReserveAmerica says Monroe Lake supports camping and lists electric/non-electric booking categories; DNR Monroe page also reports current campground closures at Paynetown due to high-water conditions. ([Indiana State Parks][19])
